ssid,floorid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
1,178,2442,0,2442,-56,-76,100
1,106,2437,2437,2437,-68,-73,-94
1,106,2437,2437,2437,-68,-73,-92
1,106,2437,2437,2437,-68,-73,-91
1,106,2437,2437,2437,-68,-73,-89
1,106,2437,2442,2437,-68,-75,-94
1,106,2437,2442,2437,-68,-75,-92
1,106,2437,2442,2437,-68,-75,-91
1,106,2437,2442,2437,-68,-75,-89
1,106,2437,2447,2437,-68,-74,-94
1,106,2437,2447,2437,-68,-74,-92
1,106,2437,2447,2437,-68,-74,-91
1,106,2437,2447,2437,-68,-74,-89
1,106,2447,2437,2437,-63,-73,-94
1,106,2447,2437,2437,-63,-73,-92
1,106,2447,2437,2437,-63,-73,-91
1,106,2447,2437,2437,-63,-73,-89
1,106,2447,2442,2437,-63,-75,-94
1,106,2447,2442,2437,-63,-75,-92
1,106,2447,2442,2437,-63,-75,-91
1,106,2447,2442,2437,-63,-75,-89
1,106,2447,2447,2437,-63,-74,-94
1,106,2447,2447,2437,-63,-74,-92
1,106,2447,2447,2437,-63,-74,-91
1,106,2447,2447,2437,-63,-74,-89
1,176,2437,2437,2437,-62,-71,-81
1,176,2437,2437,2442,-62,-71,-81
1,183,2437,2442,2437,-61,-75,-89
1,183,2437,2442,2437,-61,-75,-88
1,183,2437,2442,2437,-61,-75,-84
1,183,2437,2442,2437,-61,-73,-89
1,183,2437,2442,2437,-61,-73,-88
1,183,2437,2442,2437,-61,-73,-84
1,183,2437,2442,2442,-61,-75,-82
1,183,2437,2442,2442,-61,-73,-82
1,183,2442,2442,2437,-62,-75,-89
1,183,2442,2442,2437,-62,-75,-88
1,183,2442,2442,2437,-62,-75,-84
1,183,2442,2442,2437,-62,-73,-89
1,183,2442,2442,2437,-62,-73,-88
1,183,2442,2442,2437,-62,-73,-84
1,183,2442,2442,2437,-60,-75,-89
1,183,2442,2442,2437,-60,-75,-88
1,183,2442,2442,2437,-60,-75,-84
1,183,2442,2442,2437,-60,-73,-89
1,183,2442,2442,2437,-60,-73,-88
1,183,2442,2442,2437,-60,-73,-84
1,183,2442,2442,2442,-62,-75,-82
1,183,2442,2442,2442,-62,-73,-82
1,183,2442,2442,2442,-60,-75,-82
1,183,2442,2442,2442,-60,-73,-82
