"mac_address","ssid","channel","source","signal_strength","floorid","timestamp","roomid"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap2","-77","137","2024-04-11 15:46:25","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap2","-70","137","2024-04-11 15:46:25","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2462","cap1","-73","137","2024-04-11 15:46:26","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap1","-54","137","2024-04-11 15:46:26","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap1","-56","137","2024-04-11 15:46:26","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2427","cap1","-86","137","2024-04-11 15:46:26","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap1","-54","137","2024-04-11 15:46:26","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap1","-56","137","2024-04-11 15:46:26","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap3","-85","137","2024-04-11 15:46:26","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2437","cap3","-71","137","2024-04-11 15:46:26","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2412","cap3","-85","137","2024-04-11 15:46:26","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2412","cap3","-87","137","2024-04-11 15:46:26","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2412","cap3","-88","137","2024-04-11 15:46:26","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap2","-93","137","2024-04-11 15:46:26","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap2","-77","137","2024-04-11 15:46:26","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap2","-70","137","2024-04-11 15:46:26","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap2","-82","137","2024-04-11 15:46:26","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2447","cap2","-72","137","2024-04-11 15:46:26","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2462","cap1","-75","137","2024-04-11 15:46:27","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap1","-54","137","2024-04-11 15:46:27","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap1","-56","137","2024-04-11 15:46:27","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2427","cap1","-86","137","2024-04-11 15:46:27","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap1","-54","137","2024-04-11 15:46:27","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap1","-56","137","2024-04-11 15:46:27","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap3","-85","137","2024-04-11 15:46:27","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2437","cap3","-71","137","2024-04-11 15:46:27","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2412","cap3","-84","137","2024-04-11 15:46:27","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap3","-77","137","2024-04-11 15:46:27","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2412","cap3","-88","137","2024-04-11 15:46:27","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap2","-77","137","2024-04-11 15:46:28","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap2","-71","137","2024-04-11 15:46:28","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2412","cap2","-77","137","2024-04-11 15:46:28","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2447","cap2","-72","137","2024-04-11 15:46:28","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap2","-93","137","2024-04-11 15:46:28","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2412","cap1","-56","137","2024-04-11 15:46:28","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap1","-55","137","2024-04-11 15:46:28","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap1","-54","137","2024-04-11 15:46:28","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2432","cap1","-52","137","2024-04-11 15:46:28","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap1","-56","137","2024-04-11 15:46:28","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2462","cap1","-75","137","2024-04-11 15:46:28","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2422","cap1","-56","137","2024-04-11 15:46:29","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap1","-55","137","2024-04-11 15:46:29","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2427","cap1","-68","137","2024-04-11 15:46:29","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap1","-54","137","2024-04-11 15:46:29","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap1","-56","137","2024-04-11 15:46:29","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2462","cap1","-75","137","2024-04-11 15:46:29","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2452","cap2","-86","137","2024-04-11 15:46:30","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap2","-74","137","2024-04-11 15:46:30","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2427","cap2","-73","137","2024-04-11 15:46:30","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap2","-93","137","2024-04-11 15:46:30","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap2","-68","137","2024-04-11 15:46:30","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap2","-71","137","2024-04-11 15:46:30","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap3","-85","137","2024-04-11 15:46:30","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap3","-72","137","2024-04-11 15:46:30","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2412","cap3","-84","137","2024-04-11 15:46:30","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap3","-77","137","2024-04-11 15:46:30","0"
