timestamp,RedmiNote_11,TechnoCamon_20,Xiaomi_10T,Xiaomipoco_X3,Realme_6Pro,Vivo_Y21T
1899-12-30 15:51:47,-52.0,-56.0,-72.0,-59.0,-59.0,-66.0
1899-12-30 15:51:48,-52.0,-57.0,-75.0,-59.0,-59.0,-66.0
1899-12-30 15:51:49,,-57.0,-75.0,-59.0,,
1899-12-30 15:51:51,-54.5,-81.0,-75.0,-59.0,-63.0,-66.5
1899-12-30 15:51:52,-54.0,-52.0,-75.0,-59.0,-66.0,-67.0
1899-12-30 15:51:53,-54.0,-51.0,-75.0,-59.0,-66.0,-67.0
1899-12-30 15:51:54,,-65.0,-75.0,-59.0,,
1899-12-30 15:51:56,-54.0,-65.0,,-59.0,-66.0,-67.0
1899-12-30 15:51:57,-54.0,-65.0,-82.0,-59.0,-62.5,-65.5
1899-12-30 15:51:58,-54.0,-80.0,-82.0,-59.0,-59.0,-64.0
1899-12-30 15:51:59,-54.0,-45.0,-82.0,-61.0,-59.0,
1899-12-30 15:52:01,,-48.0,-82.0,-60.0,,
1899-12-30 15:52:02,-54.0,-69.0,-64.0,-60.0,-59.0,-64.0
1899-12-30 15:52:03,-63.0,-58.0,-64.0,-60.0,-65.0,-66.0
1899-12-30 15:52:04,-63.0,-52.0,-64.0,-61.0,-65.0,-66.0
1899-12-30 15:52:06,,-52.0,-67.0,-66.0,,
1899-12-30 15:52:07,-61.0,-52.0,-71.0,-82.0,-63.0,-63.5
1899-12-30 15:52:08,-59.0,-80.0,-71.0,-82.0,-65.0,-61.0
1899-12-30 15:52:09,-59.0,-51.0,-71.0,-62.0,-65.0,-61.0
1899-12-30 15:52:11,,-58.0,-71.0,-61.0,,
1899-12-30 15:52:12,-59.0,-58.0,-76.0,-61.0,-65.0,-61.0
1899-12-30 15:52:13,-58.0,-58.0,-73.0,-61.0,-61.0,-61.0
1899-12-30 15:52:14,-58.0,-58.0,-73.0,-64.0,-84.0,-61.0
1899-12-30 15:52:16,,-55.0,-73.0,-64.0,,
1899-12-30 15:52:17,-58.0,-57.0,-73.0,-58.0,-84.0,-61.0
1899-12-30 15:52:18,-58.0,-57.0,-68.0,-58.0,-84.0,-61.0
1899-12-30 15:52:20,-46.0,-80.0,-68.0,-58.0,-67.0,-61.0
1899-12-30 15:52:21,,-76.0,-68.0,-60.0,,
1899-12-30 15:52:22,-46.0,-56.0,-66.0,-60.0,-67.0,-86.0
1899-12-30 15:52:24,-46.0,-56.0,-69.0,-60.0,-59.0,-60.0
1899-12-30 15:52:25,-46.0,-59.0,-69.0,-60.0,-83.0,
1899-12-30 15:52:26,,-54.0,,-58.0,,-63.0
1899-12-30 15:52:27,-50.5,-71.0,-70.5,-58.0,-71.5,-62.5
1899-12-30 15:52:29,-67.0,-71.0,-72.0,-58.0,-66.0,-67.0
1899-12-30 15:52:30,,-53.0,-72.0,-57.0,,
1899-12-30 15:52:31,-67.0,-53.0,,-60.0,-66.0,-67.0
1899-12-30 15:52:32,-67.0,,-77.0,,-66.0,-67.0
1899-12-30 15:52:33,-55.0,-53.0,-77.0,-60.0,-66.0,-66.0
1899-12-30 15:52:34,-55.0,-53.0,-77.0,-60.0,,
1899-12-30 15:52:35,-67.0,-51.0,-77.0,-65.0,-69.0,-66.0
1899-12-30 15:52:37,-67.0,-71.0,-75.0,-65.0,-69.0,-66.0
1899-12-30 15:52:38,-69.0,-71.0,-75.0,-65.0,-65.0,-63.0
1899-12-30 15:52:39,,-50.0,-75.0,-64.0,,
1899-12-30 15:52:40,-69.0,-55.0,-75.0,-60.0,-65.0,-63.0
1899-12-30 15:52:42,-54.0,-55.0,-75.0,-60.0,-65.0,-64.0
1899-12-30 15:52:43,,-56.0,-75.0,-60.0,,
1899-12-30 15:52:44,-51.0,-56.0,-75.0,-58.0,-64.0,-68.0
1899-12-30 15:52:46,-51.0,-71.0,-75.0,-59.0,-64.0,-68.0
1899-12-30 15:52:47,,-70.0,-64.0,-59.0,,
1899-12-30 15:52:48,-63.0,-54.0,-64.0,-61.0,-66.0,-63.0
1899-12-30 15:52:49,-71.0,-48.0,-76.0,-64.0,-66.0,-63.0
1899-12-30 15:52:51,,-48.0,-63.0,-64.0,,
1899-12-30 15:52:52,-59.5,-52.0,-63.0,-63.0,-59.0,-64.0
1899-12-30 15:52:53,-62.0,-57.0,-63.0,-61.0,-58.0,-65.0
1899-12-30 15:52:55,-52.0,-70.0,-76.0,-61.0,-58.0,-62.0
1899-12-30 15:52:56,-52.0,-82.0,-76.0,-61.0,-60.0,-67.0
1899-12-30 15:52:57,-60.0,-56.0,-76.0,-63.0,-70.0,
1899-12-30 15:52:58,,-50.0,,-63.0,,
1899-12-30 15:52:59,-60.0,,-76.0,,-70.0,-67.0
1899-12-30 15:53:00,-60.0,-53.0,-76.0,-65.0,-70.0,-67.0
1899-12-30 15:53:01,-60.0,-53.0,-76.0,-65.0,,
1899-12-30 15:53:02,,-53.0,,-65.0,-70.0,-67.0
1899-12-30 15:53:03,-57.0,,-67.0,,-67.0,-67.0
1899-12-30 15:53:04,-57.0,-53.0,-67.0,-65.0,-78.0,-83.0
1899-12-30 15:53:05,,-49.0,-67.0,-62.0,,
1899-12-30 15:53:06,-57.0,-49.0,-76.0,,-78.0,-83.0
1899-12-30 15:53:07,-59.0,-49.0,-76.0,-65.0,-62.0,-64.0
