ssid,channel,source,signal_strength,floorid,roomid
2,2442,cap2,-85,112,213
2,2442,cap3,-92,112,213
2,2442,cap3,-90,112,213
2,2452,cap2,-70,112,213
2,2457,cap2,-70,112,213
2,2457,cap2,-69,112,213
2,2457,cap2,-65,112,213
2,2462,cap1,-53,112,213
2,2462,cap1,-51,112,213
2,2462,cap2,-78,112,213
2,2462,cap2,-77,112,213
2,2462,cap2,-66,112,213
2,2457,cap1,-58,115,213
2,2457,cap1,-47,115,213
2,2457,cap2,-67,115,213
2,2457,cap2,-65,115,213
2,2457,cap3,-86,115,213
2,2462,cap1,-63,115,213
2,2462,cap1,-59,115,213
2,2462,cap1,-56,115,213
2,2462,cap1,-54,115,213
2,2462,cap1,-53,115,213
2,2462,cap1,-48,115,213
2,2462,cap2,-69,115,213
2,2462,cap2,-68,115,213
2,2462,cap2,-64,115,213
2,2462,cap3,-93,115,213
2,2462,cap3,-92,115,213
2,2457,cap1,-66,118,213
2,2457,cap2,-69,118,213
2,2457,cap2,-61,118,213
2,2457,cap2,-60,118,213
2,2457,cap2,-59,118,213
2,2462,cap1,-68,118,213
2,2462,cap1,-66,118,213
2,2462,cap1,-60,118,213
2,2462,cap1,-57,118,213
2,2462,cap1,-55,118,213
2,2462,cap2,-60,118,213
2,2462,cap2,-59,118,213
2,0,cap3,100,118,213
2,2442,cap1,-84,121,213
2,2442,cap1,-81,121,213
2,2442,cap1,-79,121,213
2,2442,cap2,-83,121,213
2,2442,cap3,-89,121,213
2,2447,cap2,-79,121,213
2,2457,cap2,-69,121,213
2,2457,cap2,-66,121,213
2,2457,cap3,-96,121,213
2,2462,cap1,-71,121,213
2,2462,cap1,-55,121,213
2,2462,cap2,-71,121,213
2,2462,cap2,-66,121,213
2,2462,cap2,-65,121,213
2,2462,cap3,-95,121,213
2,2462,cap3,-93,121,213
2,2462,cap3,-88,121,213
2,2442,cap1,-94,124,213
2,2457,cap2,-71,124,213
2,2457,cap2,-66,124,213
2,2457,cap3,-89,124,213
2,2462,cap2,-65,124,213
2,2462,cap2,-64,124,213
2,2462,cap2,-62,124,213
2,2462,cap3,-92,124,213
2,2462,cap3,-89,124,213
2,2462,cap3,-88,124,213
2,2447,cap1,-73,127,213
2,2457,cap1,-56,127,213
2,2462,cap1,-64,127,213
2,2462,cap2,-62,127,213
2,2462,cap2,-61,127,213
2,2462,cap2,-60,127,213
2,2462,cap2,-59,127,213
2,2462,cap2,-57,127,213
2,2462,cap2,-56,127,213
2,2462,cap3,-98,127,213
2,2462,cap3,-93,127,213
2,2462,cap3,-92,127,213
2,2452,cap2,-76,130,213
2,2457,cap1,-53,130,213
2,2457,cap2,-62,130,213
2,2457,cap3,-86,130,213
2,2462,cap1,-61,130,213
2,2462,cap1,-56,130,213
2,2462,cap1,-54,130,213
2,2462,cap1,-52,130,213
2,2462,cap1,-46,130,213
2,2462,cap1,-45,130,213
2,2462,cap2,-68,130,213
2,2462,cap2,-60,130,213
2,2462,cap2,-56,130,213
2,2462,cap2,-55,130,213
2,2462,cap3,-102,130,213
2,2462,cap3,-95,130,213
2,2462,cap3,-91,130,213
2,2462,cap3,-88,130,213
2,2457,cap1,-63,133,213
2,2457,cap1,-62,133,213
2,2457,cap2,-72,133,213
2,2462,cap1,-67,133,213
2,2462,cap1,-65,133,213
2,2462,cap1,-63,133,213
2,2462,cap1,-62,133,213
2,2462,cap1,-60,133,213
2,2462,cap2,-76,133,213
2,2462,cap2,-75,133,213
2,2462,cap2,-69,133,213
2,2462,cap2,-67,133,213
2,2462,cap2,-66,133,213
2,2462,cap3,-91,133,213
2,2457,cap1,-53,136,213
2,2457,cap2,-67,136,213
2,2457,cap2,-63,136,213
2,2457,cap2,-54,136,213
2,2457,cap2,-53,136,213
2,2462,cap1,-66,136,213
2,2462,cap1,-63,136,213
2,2462,cap1,-57,136,213
2,2462,cap1,-56,136,213
2,2462,cap1,-53,136,213
2,2462,cap2,-71,136,213
2,2462,cap2,-68,136,213
2,2462,cap2,-59,136,213
2,2462,cap2,-57,136,213
2,2462,cap2,-54,136,213
2,2462,cap3,-97,136,213
2,2462,cap3,-95,136,213
2,2462,cap3,-93,136,213
2,2462,cap3,-92,136,213
2,2462,cap3,-90,136,213
2,2462,cap3,-88,136,213
2,2457,cap2,-66,139,213
2,2457,cap2,-63,139,213
2,2457,cap2,-60,139,213
2,2462,cap1,-56,139,213
2,2462,cap1,-50,139,213
2,2462,cap1,-49,139,213
2,2462,cap1,-45,139,213
2,2462,cap2,-74,139,213
2,2462,cap2,-68,139,213
2,2462,cap2,-62,139,213
2,2462,cap2,-57,139,213
2,2462,cap3,-97,139,213
2,2462,cap3,-96,139,213
2,2462,cap3,-92,139,213
2,2462,cap3,-90,139,213
2,2462,cap3,-89,139,213
2,2462,cap3,-84,139,213
2,2457,cap2,-72,142,213
2,2457,cap2,-69,142,213
2,2462,cap1,-60,142,213
2,2462,cap1,-59,142,213
2,2462,cap1,-55,142,213
2,2462,cap2,-81,142,213
2,2462,cap2,-73,142,213
2,2462,cap2,-69,142,213
2,2462,cap2,-68,142,213
2,2462,cap2,-67,142,213
2,2462,cap3,-104,142,213
2,2462,cap3,-96,142,213
2,2462,cap3,-94,142,213
2,2462,cap3,-92,142,213
2,2462,cap3,-86,142,213
2,2452,cap2,-68,145,213
2,2457,cap1,-68,145,213
2,2457,cap1,-67,145,213
2,2457,cap2,-70,145,213
2,2457,cap2,-65,145,213
2,2457,cap3,-88,145,213
2,2462,cap1,-72,145,213
2,2462,cap1,-65,145,213
2,2462,cap1,-62,145,213
2,2462,cap1,-60,145,213
2,2462,cap1,-56,145,213
2,2462,cap2,-78,145,213
2,2462,cap2,-66,145,213
2,2462,cap2,-63,145,213
2,2462,cap2,-62,145,213
2,2462,cap2,-61,145,213
2,2462,cap3,-95,145,213
2,2462,cap3,-92,145,213
2,2462,cap3,-89,145,213
2,2462,cap3,-87,145,213
2,2452,cap2,-65,148,213
2,2457,cap2,-69,148,213
2,2457,cap2,-64,148,213
2,2457,cap2,-58,148,213
2,2462,cap1,-51,148,213
2,2462,cap1,-49,148,213
2,2462,cap1,-48,148,213
2,2462,cap2,-62,148,213
2,2462,cap2,-59,148,213
2,2462,cap3,-96,148,213
2,2462,cap3,-88,148,213
2,2462,cap3,-87,148,213
2,2462,cap3,-86,148,213
2,2457,cap2,-70,151,213
2,2457,cap2,-67,151,213
2,2457,cap3,-88,151,213
2,2462,cap1,-69,151,213
2,2462,cap1,-68,151,213
2,2462,cap1,-67,151,213
2,2462,cap1,-62,151,213
2,2462,cap1,-61,151,213
2,2462,cap2,-80,151,213
2,2462,cap2,-76,151,213
2,2462,cap2,-75,151,213
2,2462,cap2,-73,151,213
2,2462,cap2,-72,151,213
2,2462,cap3,-107,151,213
2,2462,cap3,-91,151,213
2,2462,cap3,-88,151,213
2,2452,cap2,-76,154,213
2,2457,cap1,-52,154,213
2,2457,cap1,-48,154,213
2,2457,cap2,-70,154,213
2,2457,cap2,-68,154,213
2,2457,cap2,-65,154,213
2,2457,cap2,-64,154,213
2,2457,cap2,-60,154,213
2,2457,cap3,-86,154,213
2,2457,cap3,-83,154,213
2,2457,cap3,-80,154,213
2,2462,cap1,-58,154,213
2,2462,cap1,-57,154,213
2,2462,cap1,-50,154,213
2,2462,cap1,-48,154,213
2,2462,cap1,-47,154,213
2,2462,cap1,-45,154,213
2,2462,cap1,-43,154,213
2,2462,cap2,-68,154,213
2,2462,cap2,-64,154,213
2,2462,cap3,-87,154,213
2,2462,cap3,-84,154,213
2,2462,cap3,-79,154,213
2,2462,cap3,-78,154,213
2,2457,cap1,-66,157,213
2,2457,cap1,-59,157,213
2,2457,cap2,-73,157,213
2,2457,cap2,-72,157,213
2,2457,cap2,-67,157,213
2,2457,cap2,-66,157,213
2,2457,cap3,-81,157,213
2,2457,cap3,-77,157,213
2,2462,cap1,-78,157,213
2,2462,cap1,-65,157,213
2,2462,cap1,-64,157,213
2,2462,cap2,-76,157,213
2,2462,cap2,-74,157,213
2,2462,cap2,-69,157,213
2,2462,cap3,-94,157,213
2,2462,cap3,-87,157,213
2,2462,cap3,-86,157,213
2,2462,cap3,-84,157,213
2,2457,cap1,-55,160,213
2,2457,cap2,-63,160,213
2,2457,cap3,-84,160,213
2,2462,cap1,-63,160,213
2,2462,cap1,-54,160,213
2,2462,cap1,-53,160,213
2,2462,cap1,-49,160,213
2,2462,cap2,-75,160,213
2,2462,cap2,-72,160,213
2,2462,cap2,-71,160,213
2,2462,cap2,-70,160,213
2,2462,cap3,-92,160,213
2,2462,cap3,-91,160,213
2,2462,cap3,-88,160,213
2,2462,cap3,-87,160,213
2,2462,cap3,-85,160,213
2,2457,cap2,-76,163,213
2,2457,cap2,-62,163,213
2,2457,cap3,-94,163,213
2,2462,cap1,-57,163,213
2,2462,cap1,-56,163,213
2,2462,cap1,-51,163,213
2,2462,cap2,-69,163,213
2,2462,cap2,-64,163,213
2,2462,cap3,-93,163,213
2,2462,cap3,-88,163,213
2,2462,cap3,-84,163,213
2,2457,cap1,-62,166,213
2,2457,cap1,-59,166,213
2,2457,cap2,-80,166,213
2,2457,cap3,-85,166,213
2,2457,cap3,-77,166,213
2,2457,cap3,-75,166,213
2,2462,cap1,-66,166,213
2,2462,cap1,-62,166,213
2,2462,cap1,-58,166,213
2,2462,cap2,-74,166,213
2,2462,cap2,-73,166,213
2,2462,cap2,-72,166,213
2,2462,cap2,-71,166,213
2,2462,cap2,-69,166,213
2,2462,cap2,-65,166,213
2,2462,cap3,-83,166,213
2,2462,cap3,-80,166,213
2,2462,cap3,-79,166,213
2,2462,cap3,-76,166,213
2,2447,cap1,-72,169,213
2,2457,cap1,-59,169,213
2,2457,cap2,-71,169,213
2,2457,cap3,-85,169,213
2,2457,cap3,-80,169,213
2,2462,cap1,-58,169,213
2,2462,cap1,-57,169,213
2,2462,cap1,-54,169,213
2,2462,cap2,-82,169,213
2,2462,cap2,-77,169,213
2,2462,cap2,-75,169,213
2,2462,cap2,-74,169,213
2,2462,cap2,-71,169,213
2,2462,cap3,-84,169,213
2,2462,cap3,-83,169,213
2,2432,cap3,-91,172,213
2,2432,cap3,-82,172,213
2,2437,cap1,-67,172,213
2,2437,cap2,-77,172,213
2,2437,cap3,-90,172,213
2,2437,cap3,-88,172,213
2,2442,cap1,-65,172,213
2,2442,cap1,-62,172,213
2,2442,cap2,-79,172,213
2,2442,cap2,-78,172,213
2,2442,cap2,-76,172,213
2,2442,cap2,-74,172,213
2,2442,cap3,-89,172,213
2,2447,cap1,-75,172,213
2,2427,cap2,-79,175,213
2,2437,cap2,-73,175,213
2,2437,cap2,-70,175,213
2,2437,cap3,-91,175,213
2,2437,cap3,-90,175,213
2,2437,cap3,-89,175,213
2,2437,cap3,-88,175,213
2,2442,cap2,-73,175,213
2,2442,cap2,-72,175,213
2,2447,cap1,-58,175,213
2,2447,cap2,-74,175,213
2,2452,cap1,-68,175,213
2,2432,cap2,-67,178,213
2,2432,cap3,-81,178,213
2,2432,cap3,-78,178,213
2,2437,cap3,-83,178,213
2,2437,cap3,-82,178,213
2,2437,cap3,-81,178,213
2,2442,cap1,-53,178,213
2,2442,cap2,-71,178,213
2,2442,cap2,-69,178,213
2,2442,cap3,-84,178,213
2,2442,cap3,-82,178,213
2,2447,cap1,-65,178,213
2,2447,cap1,-57,178,213
2,2432,cap2,-82,181,213
2,2432,cap2,-71,181,213
2,2437,cap2,-79,181,213
2,2437,cap2,-74,181,213
2,2437,cap3,-94,181,213
2,2437,cap3,-91,181,213
2,2437,cap3,-89,181,213
2,2437,cap3,-88,181,213
2,2437,cap3,-87,181,213
2,2437,cap3,-86,181,213
2,2442,cap1,-64,181,213
2,2442,cap1,-63,181,213
2,2442,cap1,-62,181,213
2,2442,cap2,-81,181,213
2,2442,cap2,-79,181,213
2,2447,cap1,-70,181,213
2,2447,cap1,-68,181,213
2,2437,cap2,-70,184,213
2,2437,cap2,-67,184,213
2,2437,cap3,-90,184,213
2,2437,cap3,-89,184,213
2,2437,cap3,-88,184,213
2,2437,cap3,-85,184,213
2,2442,cap1,-55,184,213
2,2442,cap1,-52,184,213
2,2442,cap2,-68,184,213
2,2442,cap2,-66,184,213
2,2442,cap3,-83,184,213
2,2442,cap3,-82,184,213
2,2447,cap1,-58,184,213
2,2447,cap2,-71,184,213
2,2452,cap1,-70,184,213
2,2437,cap1,-52,187,213
2,2437,cap2,-59,187,213
2,2437,cap3,-85,187,213
2,2437,cap3,-83,187,213
2,2437,cap3,-82,187,213
2,2442,cap1,-56,187,213
2,2442,cap1,-49,187,213
2,2447,cap3,-81,187,213
2,2452,cap2,-72,187,213
2,2452,cap2,-68,187,213
2,2447,cap3,-67,190,111
2,2452,cap1,-90,190,111
2,2452,cap1,-89,190,111
2,2452,cap1,-87,190,111
2,2452,cap2,-95,190,111
2,2452,cap3,-66,190,111
2,2457,cap3,-73,190,111
2,2457,cap3,-69,190,111
2,2457,cap3,-63,190,111
2,2457,cap3,-62,190,111
2,2462,cap3,-75,190,111
2,2462,cap3,-71,190,111
2,2447,cap3,-74,193,111
2,2447,cap3,-73,193,111
2,2452,cap3,-75,193,111
2,2452,cap3,-73,193,111
2,2457,cap3,-81,193,111
2,2457,cap3,-73,193,111
2,2457,cap3,-72,193,111
2,2457,cap3,-71,193,111
2,2457,cap3,-70,193,111
2,2457,cap3,-69,193,111
2,2457,cap3,-67,193,111
2,2462,cap3,-79,193,111
2,2462,cap3,-77,193,111
2,2462,cap3,-76,193,111
2,2462,cap3,-75,193,111
2,0,cap2,100,193,111
2,0,cap1,100,193,111
2,2442,cap3,-82,196,111
2,2447,cap3,-73,196,111
2,2452,cap3,-78,196,111
2,2452,cap3,-72,196,111
2,2457,cap3,-82,196,111
2,2457,cap3,-81,196,111
2,2457,cap3,-80,196,111
2,2457,cap3,-77,196,111
2,2457,cap3,-72,196,111
2,2462,cap3,-76,196,111
2,2462,cap3,-75,196,111
2,2462,cap3,-74,196,111
2,2462,cap3,-73,196,111
2,0,cap2,100,196,111
2,0,cap1,100,196,111
2,2452,cap1,-91,199,111
2,2452,cap3,-68,199,111
2,2457,cap3,-72,199,111
2,2457,cap3,-69,199,111
2,2457,cap3,-66,199,111
2,2457,cap3,-65,199,111
2,2457,cap3,-64,199,111
2,2457,cap3,-63,199,111
2,0,cap2,100,199,111
2,2442,cap3,-75,202,111
2,2452,cap1,-87,202,111
2,2452,cap2,-96,202,111
2,2452,cap2,-92,202,111
2,2452,cap3,-71,202,111
2,2457,cap1,-91,202,111
2,2457,cap3,-74,202,111
2,2457,cap3,-72,202,111
2,2457,cap3,-71,202,111
2,2457,cap3,-70,202,111
2,2457,cap3,-69,202,111
2,2457,cap3,-65,202,111
2,2462,cap3,-78,202,111
2,2462,cap3,-75,202,111
2,2462,cap3,-71,202,111
2,2437,cap3,-76,205,111
2,2447,cap3,-62,205,111
2,2447,cap3,-60,205,111
2,2452,cap1,-88,205,111
2,2452,cap1,-84,205,111
2,2452,cap1,-82,205,111
2,2452,cap3,-63,205,111
2,2457,cap3,-68,205,111
2,2457,cap3,-65,205,111
2,2457,cap3,-63,205,111
2,2457,cap3,-62,205,111
2,2457,cap3,-59,205,111
2,2462,cap3,-65,205,111
2,2462,cap3,-64,205,111
2,2462,cap3,-62,205,111
2,0,cap2,100,205,111
2,2447,cap3,-73,208,111
2,2447,cap3,-72,208,111
2,2452,cap3,-77,208,111
2,2452,cap3,-75,208,111
2,2452,cap3,-74,208,111
2,2457,cap3,-81,208,111
2,2457,cap3,-75,208,111
2,2457,cap3,-74,208,111
2,2457,cap3,-72,208,111
2,2457,cap3,-71,208,111
2,2457,cap3,-69,208,111
2,2462,cap3,-81,208,111
2,2462,cap3,-80,208,111
2,0,cap2,100,208,111
2,0,cap1,100,208,111
2,2447,cap3,-72,211,111
2,2452,cap1,-90,211,111
2,2452,cap1,-89,211,111
2,2452,cap3,-72,211,111
2,2452,cap3,-71,211,111
2,2452,cap3,-70,211,111
2,2457,cap3,-74,211,111
2,2457,cap3,-72,211,111
2,2457,cap3,-70,211,111
2,2457,cap3,-67,211,111
2,2462,cap3,-74,211,111
2,2462,cap3,-71,211,111
2,0,cap2,100,211,111
2,2412,cap3,-74,214,111
2,2417,cap3,-66,214,111
2,2417,cap3,-65,214,111
2,2417,cap3,-64,214,111
2,2417,cap3,-63,214,111
2,2417,cap3,-62,214,111
2,2422,cap3,-72,214,111
2,2422,cap3,-71,214,111
2,2422,cap3,-70,214,111
2,2422,cap3,-69,214,111
2,2422,cap3,-68,214,111
2,0,cap2,100,214,111
2,0,cap1,100,214,111
2,2412,cap3,-67,217,111
2,2412,cap3,-66,217,111
2,2417,cap3,-72,217,111
2,2417,cap3,-61,217,111
2,2422,cap3,-72,217,111
2,2422,cap3,-71,217,111
2,2422,cap3,-70,217,111
2,2422,cap3,-69,217,111
2,0,cap2,100,217,111
2,0,cap1,100,217,111
2,2412,cap1,-90,220,111
2,2412,cap1,-87,220,111
2,2412,cap1,-84,220,111
2,2417,cap1,-87,220,111
2,2417,cap1,-80,220,111
2,2417,cap1,-79,220,111
2,2417,cap3,-77,220,111
2,2417,cap3,-64,220,111
2,2417,cap3,-63,220,111
2,2417,cap3,-60,220,111
2,2422,cap3,-77,220,111
2,2422,cap3,-76,220,111
2,2422,cap3,-73,220,111
2,2422,cap3,-72,220,111
2,2422,cap3,-71,220,111
2,2422,cap3,-69,220,111
2,2422,cap3,-68,220,111
2,2422,cap3,-64,220,111
2,2427,cap3,-78,220,111
2,0,cap2,100,220,111
2,2412,cap1,-89,223,111
2,2412,cap3,-69,223,111
2,2412,cap3,-62,223,111
2,2417,cap3,-68,223,111
2,2417,cap3,-67,223,111
2,2422,cap3,-63,223,111
2,2427,cap3,-88,223,111
2,2427,cap3,-83,223,111
2,2427,cap3,-81,223,111
2,2427,cap3,-80,223,111
2,2427,cap3,-77,223,111
2,0,cap2,100,223,111
2,2412,cap1,-93,226,111
2,2412,cap3,-66,226,111
2,2412,cap3,-64,226,111
2,2412,cap3,-62,226,111
2,2417,cap3,-75,226,111
2,2417,cap3,-71,226,111
2,2417,cap3,-67,226,111
2,2417,cap3,-66,226,111
2,2417,cap3,-64,226,111
2,2417,cap3,-61,226,111
2,2417,cap3,-60,226,111
2,2422,cap3,-69,226,111
2,2427,cap3,-86,226,111
2,2427,cap3,-80,226,111
2,2427,cap3,-78,226,111
2,2427,cap3,-77,226,111
2,2427,cap3,-74,226,111
2,2427,cap3,-72,226,111
2,0,cap2,100,226,111
2,2412,cap1,-89,229,111
2,2412,cap1,-88,229,111
2,2412,cap1,-87,229,111
2,2412,cap1,-86,229,111
2,2412,cap1,-84,229,111
2,2412,cap3,-63,229,111
2,2412,cap3,-62,229,111
2,2417,cap1,-85,229,111
2,2417,cap1,-81,229,111
2,2417,cap1,-80,229,111
2,2417,cap3,-65,229,111
2,2417,cap3,-57,229,111
2,2422,cap3,-65,229,111
2,2422,cap3,-64,229,111
2,2427,cap3,-78,229,111
2,2427,cap3,-75,229,111
2,2427,cap3,-74,229,111
2,0,cap2,100,229,111
2,2412,cap3,-81,232,111
2,2412,cap3,-80,232,111
2,2417,cap3,-80,232,111
2,2417,cap3,-78,232,111
2,2417,cap3,-75,232,111
2,2422,cap3,-85,232,111
2,2422,cap3,-83,232,111
2,2422,cap3,-81,232,111
2,2422,cap3,-80,232,111
2,0,cap2,100,232,111
2,0,cap1,100,232,111
2,2412,cap3,-67,235,111
2,2417,cap3,-77,235,111
2,2417,cap3,-74,235,111
2,2417,cap3,-73,235,111
2,2417,cap3,-70,235,111
2,2417,cap3,-68,235,111
2,2417,cap3,-63,235,111
2,2427,cap3,-85,235,111
2,0,cap2,100,235,111
2,0,cap1,100,235,111
2,2412,cap1,-87,238,111
2,2417,cap3,-72,238,111
2,2417,cap3,-62,238,111
2,2417,cap3,-60,238,111
2,2417,cap3,-59,238,111
2,2417,cap3,-57,238,111
2,2422,cap3,-66,238,111
2,2422,cap3,-63,238,111
2,2422,cap3,-62,238,111
2,2427,cap3,-84,238,111
2,2427,cap3,-82,238,111
2,0,cap2,100,238,111
2,2412,cap1,-88,241,111
2,2412,cap1,-87,241,111
2,2412,cap1,-83,241,111
2,2412,cap3,-67,241,111
2,2417,cap3,-71,241,111
2,2422,cap3,-73,241,111
2,2427,cap3,-86,241,111
2,2427,cap3,-85,241,111
2,2427,cap3,-82,241,111
2,2427,cap3,-81,241,111
2,2427,cap3,-69,241,111
2,2427,cap3,-66,241,111
2,0,cap2,100,241,111
2,2412,cap1,-88,244,111
2,2417,cap3,-58,244,111
2,2422,cap3,-64,244,111
2,2422,cap3,-63,244,111
2,2422,cap3,-61,244,111
2,2422,cap3,-60,244,111
2,2427,cap3,-72,244,111
2,2427,cap3,-71,244,111
2,2427,cap3,-69,244,111
2,0,cap2,100,244,111
2,2412,cap1,-88,247,111
2,2412,cap1,-85,247,111
2,2412,cap3,-70,247,111
2,2412,cap3,-69,247,111
2,2417,cap1,-84,247,111
2,2417,cap3,-70,247,111
2,2417,cap3,-64,247,111
2,2417,cap3,-63,247,111
2,2422,cap3,-77,247,111
2,2422,cap3,-73,247,111
2,2422,cap3,-72,247,111
2,2422,cap3,-71,247,111
2,2422,cap3,-70,247,111
2,2427,cap3,-80,247,111
2,0,cap2,100,247,111
2,2412,cap3,-67,250,111
2,2412,cap3,-66,250,111
2,2412,cap3,-65,250,111
2,2417,cap3,-67,250,111
2,2417,cap3,-66,250,111
2,2417,cap3,-64,250,111
2,2417,cap3,-63,250,111
2,2422,cap3,-74,250,111
2,2427,cap3,-83,250,111
2,0,cap2,100,250,111
2,0,cap1,100,250,111
2,2412,cap1,-91,253,111
2,2412,cap3,-64,253,111
2,2412,cap3,-63,253,111
2,2417,cap3,-67,253,111
2,2417,cap3,-65,253,111
2,2422,cap3,-65,253,111
2,2422,cap3,-63,253,111
2,2427,cap3,-81,253,111
2,0,cap2,100,253,111
2,2412,cap1,-90,256,111
2,2412,cap1,-89,256,111
2,2417,cap3,-72,256,111
2,2417,cap3,-68,256,111
2,2417,cap3,-65,256,111
2,2417,cap3,-62,256,111
2,2422,cap3,-75,256,111
2,2422,cap3,-74,256,111
2,2422,cap3,-72,256,111
2,2422,cap3,-68,256,111
2,2427,cap3,-79,256,111
2,0,cap2,100,256,111
2,2412,cap3,-69,259,111
2,2412,cap3,-65,259,111
2,2417,cap3,-71,259,111
2,2417,cap3,-69,259,111
2,2417,cap3,-68,259,111
2,2417,cap3,-66,259,111
2,2417,cap3,-62,259,111
2,2422,cap3,-74,259,111
2,2422,cap3,-69,259,111
2,2427,cap3,-81,259,111
2,2427,cap3,-76,259,111
2,0,cap2,100,259,111
2,0,cap1,100,259,111
2,2412,cap1,-86,262,111
2,2412,cap3,-69,262,111
2,2412,cap3,-68,262,111
2,2417,cap3,-76,262,111
2,2417,cap3,-70,262,111
2,2417,cap3,-67,262,111
2,2417,cap3,-66,262,111
2,2417,cap3,-65,262,111
2,2417,cap3,-64,262,111
2,2422,cap3,-73,262,111
2,2422,cap3,-70,262,111
2,2422,cap3,-68,262,111
2,0,cap2,100,262,111
2,2412,cap1,-85,265,111
2,2412,cap1,-84,265,111
2,2412,cap3,-60,265,111
2,2417,cap3,-73,265,111
2,2417,cap3,-65,265,111
2,2417,cap3,-62,265,111
2,2417,cap3,-61,265,111
2,2417,cap3,-56,265,111
2,2422,cap3,-67,265,111
2,2427,cap3,-80,265,111
2,2427,cap3,-77,265,111
2,0,cap2,100,265,111
2,2412,cap1,-89,268,111
2,2412,cap1,-87,268,111
2,2412,cap1,-86,268,111
2,2412,cap1,-84,268,111
2,2412,cap2,-96,268,111
2,2412,cap3,-63,268,111
2,2417,cap1,-84,268,111
2,2417,cap1,-83,268,111
2,2417,cap3,-68,268,111
2,2417,cap3,-67,268,111
2,2417,cap3,-61,268,111
2,2417,cap3,-60,268,111
2,2417,cap3,-58,268,111
2,2417,cap3,-54,268,111
2,2412,cap1,-92,271,111
2,2412,cap1,-90,271,111
2,2412,cap1,-88,271,111
2,2412,cap1,-86,271,111
2,2412,cap1,-85,271,111
2,2412,cap3,-65,271,111
2,2412,cap3,-64,271,111
2,2417,cap3,-70,271,111
2,2417,cap3,-69,271,111
2,2417,cap3,-68,271,111
2,2417,cap3,-63,271,111
2,2422,cap3,-72,271,111
2,2427,cap3,-81,271,111
2,2427,cap3,-78,271,111
2,0,cap2,100,271,111
2,2412,cap1,-89,274,111
2,2412,cap1,-87,274,111
2,2412,cap3,-68,274,111
2,2417,cap1,-86,274,111
2,2417,cap3,-76,274,111
2,2417,cap3,-75,274,111
2,2417,cap3,-71,274,111
2,2417,cap3,-69,274,111
2,2417,cap3,-68,274,111
2,2417,cap3,-67,274,111
2,2422,cap3,-79,274,111
2,2422,cap3,-77,274,111
2,2422,cap3,-76,274,111
2,2422,cap3,-72,274,111
2,0,cap2,100,274,111
2,2412,cap3,-68,277,111
2,2412,cap3,-60,277,111
2,2417,cap1,-83,277,111
2,2417,cap1,-82,277,111
2,2417,cap3,-66,277,111
2,2417,cap3,-65,277,111
2,2422,cap3,-69,277,111
2,2422,cap3,-60,277,111
2,2427,cap3,-84,277,111
2,2427,cap3,-79,277,111
2,2427,cap3,-78,277,111
2,0,cap2,100,277,111
2,2412,cap1,-88,280,111
2,2412,cap1,-87,280,111
2,2412,cap3,-67,280,111
2,2417,cap3,-70,280,111
2,2417,cap3,-65,280,111
2,2417,cap3,-60,280,111
2,2422,cap3,-67,280,111
2,2422,cap3,-64,280,111
2,2422,cap3,-63,280,111
2,2422,cap3,-59,280,111
2,2427,cap3,-84,280,111
2,2427,cap3,-82,280,111
2,0,cap2,100,280,111
2,2412,cap1,-86,283,111
2,2412,cap1,-85,283,111
2,2412,cap3,-66,283,111
2,2417,cap3,-65,283,111
2,2417,cap3,-64,283,111
2,2417,cap3,-63,283,111
2,2417,cap3,-62,283,111
2,2422,cap3,-73,283,111
2,2422,cap3,-66,283,111
2,2427,cap3,-76,283,111
2,0,cap2,100,283,111
2,2417,cap3,-77,286,111
2,2417,cap3,-74,286,111
2,2417,cap3,-72,286,111
2,2417,cap3,-71,286,111
2,2417,cap3,-69,286,111
2,2422,cap3,-80,286,111
2,2422,cap3,-78,286,111
2,2422,cap3,-77,286,111
2,2422,cap3,-76,286,111
2,2422,cap3,-74,286,111
2,0,cap2,100,286,111
2,0,cap1,100,286,111
2,2412,cap1,-92,289,111
2,2412,cap1,-91,289,111
2,2412,cap3,-69,289,111
2,2417,cap3,-79,289,111
2,2417,cap3,-75,289,111
2,2417,cap3,-71,289,111
2,2417,cap3,-70,289,111
2,2417,cap3,-69,289,111
2,2417,cap3,-68,289,111
2,2417,cap3,-66,289,111
2,2422,cap3,-77,289,111
2,2422,cap3,-76,289,111
2,2422,cap3,-74,289,111
2,2422,cap3,-71,289,111
2,0,cap2,100,289,111
2,2412,cap3,-65,292,111
2,2412,cap3,-59,292,111
2,2417,cap3,-63,292,111
2,2417,cap3,-62,292,111
2,2427,cap3,-84,292,111
2,2427,cap3,-83,292,111
2,2427,cap3,-81,292,111
2,2427,cap3,-75,292,111
2,2427,cap3,-71,292,111
2,0,cap2,100,292,111
2,0,cap1,100,292,111
2,2412,cap1,-87,295,111
2,2412,cap2,-97,295,111
2,2412,cap2,-95,295,111
2,2412,cap3,-71,295,111
2,2417,cap3,-60,295,111
2,2417,cap3,-59,295,111
2,2427,cap3,-80,295,111
2,2427,cap3,-79,295,111
2,2427,cap3,-77,295,111
2,2427,cap3,-76,295,111
2,2427,cap3,-69,295,111
2,2412,cap3,-67,298,111
2,2417,cap3,-77,298,111
2,2417,cap3,-69,298,111
2,2417,cap3,-67,298,111
2,2417,cap3,-64,298,111
2,2417,cap3,-63,298,111
2,2422,cap3,-71,298,111
