mac_address,ssid,timestamp,floorid,latitude,longitude,cap1_channel,cap2_channel,cap3_channel,cap1_signal_strength,cap2_signal_strength,cap3_signal_strength
FE:47:AD:D7:13:E2,1,16/11/2023 15:06,69,7.065736099412883,125.59639278806604,2442.0,2452.0,0.0,-71.0,-59.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:11,54,7.065703828744397,125.59645313663644,2437.0,2442.0,0.0,-75.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:12,54,7.065703828744397,125.59645313663644,2447.0,2432.0,0.0,-71.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:13,54,7.065703828744397,125.59645313663644,2437.0,2442.0,0.0,-73.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:14,54,7.065703828744397,125.59645313663644,2437.0,2442.0,0.0,-71.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:16,45,7.065691680457273,125.59644827621936,0.0,2442.0,0.0,100.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:17,45,7.065691680457273,125.59644827621936,2442.0,2452.0,0.0,-74.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:18,45,7.065691680457273,125.59644827621936,2437.0,2447.0,0.0,-79.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:19,45,7.065691680457273,125.59644827621936,0.0,2442.0,0.0,100.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:21,36,7.0656795363058365,125.59644408527693,0.0,2432.0,0.0,100.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:22,36,7.0656795363058365,125.59644408527693,2442.0,2442.0,0.0,-73.0,-59.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:23,36,7.0656795363058365,125.59644408527693,2437.0,2437.0,0.0,-78.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:24,36,7.0656795363058365,125.59644408527693,2432.0,2442.0,0.0,-71.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:37,122,7.065754321152372,125.59647199726562,2412.0,2417.0,2412.0,-62.0,-67.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:38,122,7.065754321152372,125.59647199726562,2412.0,2417.0,2412.0,-61.0,-66.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:41,122,7.065754321152372,125.59647199726562,0.0,2412.0,2412.0,100.0,-70.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:42,122,7.065754321152372,125.59647199726562,2422.0,2412.0,2417.0,-60.0,-69.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:43,122,7.065754321152372,125.59647199726562,2422.0,2412.0,0.0,-55.0,-72.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:49,122,7.065754321152372,125.59647199726562,2412.0,2412.0,0.0,-72.0,-75.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:50,122,7.065754321152372,125.59647199726562,2412.0,2412.0,2412.0,-70.0,-76.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:51,122,7.065754321152372,125.59647199726562,2422.0,2412.0,0.0,-76.0,-71.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:52,122,7.065754321152372,125.59647199726562,2417.0,2412.0,2412.0,-59.0,-72.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:53,122,7.065754321152372,125.59647199726562,2417.0,2417.0,2412.0,-59.0,-72.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:54,122,7.065754321152372,125.59647199726562,2412.0,2417.0,2412.0,-65.0,-68.0,-95.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:55,122,7.065754321152372,125.59647199726562,0.0,2417.0,0.0,100.0,-76.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:55,123,7.065757898540572,125.59646185511257,0.0,2412.0,0.0,100.0,-77.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:56,123,7.065757898540572,125.59646185511257,2412.0,2417.0,0.0,-66.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:57,123,7.065757898540572,125.59646185511257,2412.0,2417.0,2412.0,-68.0,-68.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:58,123,7.065757898540572,125.59646185511257,2412.0,2417.0,2412.0,-69.0,-66.0,-96.0
FE:47:AD:D7:13:E2,1,11/11/2023 11:59,123,7.065757898540572,125.59646185511257,2417.0,2417.0,2412.0,-69.0,-67.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:00,123,7.065757898540572,125.59646185511257,2417.0,2412.0,2412.0,-61.0,-76.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:01,123,7.065757898540572,125.59646185511257,2412.0,2417.0,2412.0,-66.0,-75.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:02,123,7.065757898540572,125.59646185511257,2422.0,2417.0,0.0,-63.0,-75.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:03,123,7.065757898540572,125.59646185511257,0.0,2412.0,2412.0,100.0,-76.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:04,124,7.065761475633353,125.59645154527577,2412.0,2412.0,2417.0,-67.0,-76.0,-95.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:05,124,7.065761475633353,125.59645154527577,2412.0,2417.0,2412.0,-63.0,-72.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:06,124,7.065761475633353,125.59645154527577,2417.0,2417.0,2412.0,-66.0,-69.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:07,124,7.065761475633353,125.59645154527577,2412.0,2417.0,2412.0,-67.0,-70.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:08,124,7.065761475633353,125.59645154527577,2412.0,2417.0,2412.0,-67.0,-77.0,-95.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:09,124,7.065761475633353,125.59645154527577,2412.0,2412.0,2412.0,-84.0,-77.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:10,124,7.065761475633353,125.59645154527577,2412.0,2412.0,0.0,-77.0,-78.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:10,125,7.0657662121600255,125.59643955903091,2412.0,0.0,0.0,-58.0,100.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:11,125,7.0657662121600255,125.59643955903091,2412.0,2417.0,2412.0,-57.0,-72.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:12,125,7.0657662121600255,125.59643955903091,2412.0,2412.0,2412.0,-64.0,-77.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:13,125,7.0657662121600255,125.59643955903091,2417.0,2417.0,2417.0,-56.0,-70.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:14,125,7.0657662121600255,125.59643955903091,2412.0,2422.0,2417.0,-62.0,-74.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:15,125,7.0657662121600255,125.59643955903091,2412.0,2417.0,2417.0,-63.0,-70.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:16,126,7.065770957647989,125.59642740539465,2417.0,2417.0,2412.0,-59.0,-69.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:17,126,7.065770957647989,125.59642740539465,2412.0,2417.0,2412.0,-57.0,-70.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:18,126,7.065770957647989,125.59642740539465,2427.0,2412.0,0.0,-63.0,-70.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:19,126,7.065770957647989,125.59642740539465,2412.0,2417.0,2412.0,-55.0,-68.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:20,126,7.065770957647989,125.59642740539465,2412.0,2422.0,2422.0,-54.0,-85.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:21,126,7.065770957647989,125.59642740539465,2412.0,2422.0,0.0,-62.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:23,131,7.065758398029359,125.59648741991268,2412.0,2412.0,2412.0,-54.0,-70.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:24,131,7.065758398029359,125.59648741991268,2427.0,2417.0,2412.0,-81.0,-66.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:25,131,7.065758398029359,125.59648741991268,2412.0,2417.0,2412.0,-59.0,-72.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:26,131,7.065758398029359,125.59648741991268,2412.0,2412.0,2412.0,-60.0,-74.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:27,131,7.065758398029359,125.59648741991268,2412.0,2412.0,2412.0,-54.0,-77.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:29,132,7.065762891,125.59647560148858,2417.0,0.0,0.0,-64.0,100.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:30,132,7.065762891,125.59647560148858,2417.0,2412.0,2412.0,-50.0,-68.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:31,132,7.065762891,125.59647560148858,2412.0,2417.0,2412.0,-59.0,-73.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:32,132,7.065762891,125.59647560148858,2412.0,2417.0,2412.0,-64.0,-80.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:33,132,7.065762891,125.59647560148858,2412.0,2422.0,2412.0,-58.0,-79.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:34,132,7.065762891,125.59647560148858,2427.0,2412.0,2412.0,-66.0,-80.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:35,132,7.065762891,125.59647560148858,2412.0,2412.0,0.0,-60.0,-77.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:36,132,7.065762891,125.59647560148858,2412.0,0.0,0.0,-62.0,100.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:37,133,7.065766551,125.59646504028142,2417.0,2412.0,2412.0,-66.0,-70.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:38,133,7.065766551,125.59646504028142,2412.0,2422.0,2412.0,-65.0,-70.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:39,133,7.065766551,125.59646504028142,2412.0,2412.0,2412.0,-60.0,-78.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:40,133,7.065766551,125.59646504028142,2412.0,2417.0,2412.0,-73.0,-70.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:41,133,7.065766551,125.59646504028142,2412.0,2422.0,2412.0,-68.0,-74.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:42,133,7.065766551,125.59646504028142,2412.0,2422.0,2417.0,-64.0,-70.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:43,134,7.065770876484254,125.59645481436868,2417.0,2412.0,0.0,-57.0,-80.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:44,134,7.065770876484254,125.59645481436868,2412.0,2412.0,2417.0,-66.0,-80.0,-82.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:45,134,7.065770876484254,125.59645481436868,2412.0,2417.0,2417.0,-64.0,-74.0,-82.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:46,134,7.065770876484254,125.59645481436868,2412.0,2412.0,2417.0,-62.0,-80.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:47,134,7.065770876484254,125.59645481436868,2412.0,2417.0,2417.0,-64.0,-75.0,-83.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:48,134,7.065770876484254,125.59645481436868,2412.0,2417.0,2417.0,-61.0,-76.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:50,135,7.065775527908076,125.59644291176485,2412.0,2422.0,2417.0,-64.0,-75.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:51,135,7.065775527908076,125.59644291176485,2412.0,2417.0,2412.0,-62.0,-81.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:52,135,7.065775527908076,125.59644291176485,2412.0,2412.0,2412.0,-63.0,-75.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:53,135,7.065775527908076,125.59644291176485,2422.0,2417.0,2417.0,-65.0,-70.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 12:54,135,7.065775527908076,125.59644291176485,2412.0,2417.0,2412.0,-61.0,-67.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:35,136,7.065780107917262,125.59643109354164,2422.0,2417.0,2412.0,-68.0,-68.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:36,136,7.065780107917262,125.59643109354164,2412.0,2417.0,2412.0,-58.0,-74.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:37,136,7.065780107917262,125.59643109354164,2422.0,2417.0,2412.0,-62.0,-56.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:38,136,7.065780107917262,125.59643109354164,2412.0,2422.0,0.0,-62.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:39,136,7.065780107917262,125.59643109354164,2417.0,2412.0,2412.0,-63.0,-65.0,-96.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:41,141,7.06576804246996,125.59649152683971,2412.0,2412.0,0.0,-66.0,-80.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:42,141,7.06576804246996,125.59649152683971,2412.0,2417.0,2412.0,-66.0,-74.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:43,141,7.06576804246996,125.59649152683971,2412.0,2417.0,2412.0,-62.0,-78.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:44,141,7.06576804246996,125.59649152683971,2417.0,2412.0,2412.0,-63.0,-86.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:45,141,7.06576804246996,125.59649152683971,2417.0,2422.0,2417.0,-71.0,-87.0,-84.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:46,141,7.06576804246996,125.59649152683971,2412.0,2412.0,2417.0,-59.0,-83.0,-98.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:48,142,7.065772201593803,125.59647979218441,2412.0,2422.0,2417.0,-52.0,-81.0,-84.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:49,142,7.065772201593803,125.59647979218441,2417.0,2412.0,2412.0,-51.0,-80.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:50,142,7.065772201593803,125.59647979218441,2412.0,2412.0,2417.0,-59.0,-84.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:51,142,7.065772201593803,125.59647979218441,2412.0,2417.0,2417.0,-64.0,-79.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:52,142,7.065772201593803,125.59647979218441,2417.0,2412.0,2412.0,-48.0,-76.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:53,142,7.065772201593803,125.59647979218441,2412.0,0.0,2412.0,-56.0,100.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:54,143,7.065777108867485,125.59646906330272,2417.0,2417.0,2412.0,-59.0,-72.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:55,143,7.065777108867485,125.59646906330272,2417.0,2417.0,2417.0,-57.0,-73.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:56,143,7.065777108867485,125.59646906330272,2417.0,2417.0,2412.0,-51.0,-72.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:57,143,7.065777108867485,125.59646906330272,2417.0,2412.0,2417.0,-52.0,-81.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:58,143,7.065777108867485,125.59646906330272,2417.0,2417.0,2412.0,-52.0,-73.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 13:59,143,7.065777108867485,125.59646906330272,2412.0,2412.0,2412.0,-54.0,-81.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:01,144,7.06578051954591,125.59645783158895,2417.0,2417.0,2412.0,-56.0,-74.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:02,144,7.06578051954591,125.59645783158895,2417.0,2422.0,2412.0,-56.0,-82.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:03,144,7.06578051954591,125.59645783158895,2412.0,2412.0,2412.0,-56.0,-78.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:04,144,7.06578051954591,125.59645783158895,2412.0,2412.0,0.0,-59.0,-87.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:05,144,7.06578051954591,125.59645783158895,2412.0,2412.0,2412.0,-64.0,-81.0,-93.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:07,145,7.065785264836778,125.59644735449768,2412.0,2417.0,0.0,-58.0,-76.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:08,145,7.065785264836778,125.59644735449768,2412.0,2422.0,2417.0,-61.0,-85.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:09,145,7.065785264836778,125.59644735449768,2422.0,2422.0,2412.0,-59.0,-76.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:10,145,7.065785264836778,125.59644735449768,2412.0,2417.0,2417.0,-57.0,-74.0,-84.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:11,145,7.065785264836778,125.59644735449768,2417.0,2417.0,2412.0,-57.0,-74.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:12,145,7.065785264836778,125.59644735449768,2417.0,2417.0,2417.0,-53.0,-70.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:13,146,7.0657891744622745,125.5964359550911,2412.0,2412.0,2417.0,-55.0,-73.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:14,146,7.0657891744622745,125.5964359550911,2417.0,2412.0,2412.0,-54.0,-71.0,-94.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:15,146,7.0657891744622745,125.5964359550911,2417.0,2412.0,2417.0,-50.0,-79.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:16,146,7.0657891744622745,125.5964359550911,2417.0,2412.0,2412.0,-63.0,-79.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:17,146,7.0657891744622745,125.5964359550911,2412.0,2422.0,2417.0,-55.0,-79.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:18,146,7.0657891744622745,125.5964359550911,2427.0,2412.0,2412.0,-81.0,-77.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:20,151,7.065777529999095,125.59649487985668,2417.0,2422.0,2412.0,-64.0,-82.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:21,151,7.065777529999095,125.59649487985668,2412.0,2412.0,0.0,-56.0,-77.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:22,151,7.065777529999095,125.59649487985668,2412.0,2412.0,2412.0,-61.0,-73.0,-96.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:23,151,7.065777529999095,125.59649487985668,2412.0,2412.0,2412.0,-57.0,-76.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:24,151,7.065777529999095,125.59649487985668,2412.0,2422.0,2412.0,-59.0,-76.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:25,151,7.065777529999095,125.59649487985668,2417.0,2417.0,2412.0,-57.0,-67.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:26,152,7.065781517144773,125.59648348015791,2412.0,2417.0,2417.0,-50.0,-75.0,-95.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:27,152,7.065781517144773,125.59648348015791,2417.0,2417.0,2417.0,-43.0,-83.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:28,152,7.065781517144773,125.59648348015791,2417.0,2417.0,2412.0,-50.0,-81.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:29,152,7.065781517144773,125.59648348015791,2417.0,2417.0,0.0,-46.0,-88.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:30,152,7.065781517144773,125.59648348015791,2417.0,2417.0,2412.0,-44.0,-81.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:31,152,7.065781517144773,125.59648348015791,2412.0,2417.0,0.0,-53.0,-78.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:32,153,7.06578518347609,125.59647224867248,2412.0,2422.0,2422.0,-57.0,-81.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:33,153,7.06578518347609,125.59647224867248,2417.0,2417.0,2422.0,-57.0,-74.0,-96.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:34,153,7.06578518347609,125.59647224867248,2417.0,2412.0,2417.0,-48.0,-79.0,-82.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:35,153,7.06578518347609,125.59647224867248,2417.0,2412.0,2412.0,-57.0,-79.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:36,153,7.06578518347609,125.59647224867248,2412.0,2412.0,2417.0,-55.0,-81.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:37,153,7.06578518347609,125.59647224867248,2417.0,2422.0,2412.0,-58.0,-72.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:43,154,7.065789342501309,125.5964618550943,2412.0,2412.0,2412.0,-67.0,-76.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:44,154,7.065789342501309,125.5964618550943,2417.0,2417.0,2417.0,-63.0,-68.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:45,154,7.065789342501309,125.5964618550943,2417.0,2417.0,2412.0,-58.0,-71.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:46,154,7.065789342501309,125.5964618550943,2417.0,2422.0,2412.0,-58.0,-70.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:47,154,7.065789342501309,125.5964618550943,2412.0,2417.0,2412.0,-62.0,-79.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:48,154,7.065789342501309,125.5964618550943,2417.0,2417.0,0.0,-58.0,-73.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:49,155,7.065793334669144,125.59645095868406,2417.0,2412.0,2417.0,-51.0,-82.0,-81.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:50,155,7.065793334669144,125.59645095868406,2412.0,2412.0,2422.0,-59.0,-71.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:51,155,7.065793334669144,125.59645095868406,2417.0,2422.0,2417.0,-49.0,-77.0,-81.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:52,155,7.065793334669144,125.59645095868406,2412.0,2427.0,2412.0,-58.0,-90.0,-82.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:53,155,7.065793334669144,125.59645095868406,2412.0,2417.0,2412.0,-58.0,-71.0,-79.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:54,155,7.065793334669144,125.59645095868406,2412.0,0.0,0.0,-63.0,100.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:55,156,7.065797327033909,125.59643888888051,2417.0,2417.0,2412.0,-52.0,-64.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:56,156,7.065797327033909,125.59643888888051,2417.0,2417.0,2412.0,-50.0,-68.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:57,156,7.065797327033909,125.59643888888051,2412.0,2417.0,2412.0,-51.0,-79.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:58,156,7.065797327033909,125.59643888888051,2412.0,2417.0,2412.0,-51.0,-66.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 14:59,156,7.065797327033909,125.59643888888051,2412.0,2417.0,2422.0,-52.0,-70.0,-89.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:00,156,7.065797327033909,125.59643888888051,2412.0,2422.0,2412.0,-50.0,-85.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:02,161,7.0657863483261645,125.5964984002104,2422.0,2412.0,2417.0,-61.0,-78.0,-81.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:03,161,7.0657863483261645,125.5964984002104,2417.0,2422.0,2417.0,-59.0,-79.0,-83.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:04,161,7.0657863483261645,125.5964984002104,2422.0,2422.0,2422.0,-72.0,-77.0,-100.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:05,161,7.0657863483261645,125.5964984002104,2412.0,0.0,2412.0,-63.0,100.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:06,161,7.0657863483261645,125.5964984002104,2412.0,2412.0,2412.0,-63.0,-72.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:07,161,7.0657863483261645,125.5964984002104,2412.0,2412.0,0.0,-63.0,-77.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:09,162,7.065790174523003,125.59648683326618,2417.0,0.0,2412.0,-51.0,100.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:10,162,7.065790174523003,125.59648683326618,2412.0,2412.0,2417.0,-62.0,-79.0,-92.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:11,162,7.065790174523003,125.59648683326618,2412.0,2412.0,2412.0,-54.0,-75.0,-88.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:12,162,7.065790174523003,125.59648683326618,2412.0,2412.0,2412.0,-66.0,-77.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:13,162,7.065790174523003,125.59648683326618,2412.0,2412.0,2412.0,-59.0,-88.0,-83.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:15,163,7.065793835,125.59647576909008,2412.0,2412.0,2412.0,-64.0,-66.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:16,163,7.065793835,125.59647576909008,2412.0,2417.0,2412.0,-57.0,-66.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:17,163,7.065793835,125.59647576909008,2412.0,2412.0,2417.0,-57.0,-71.0,-84.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:18,163,7.065793835,125.59647576909008,2417.0,2412.0,0.0,-53.0,-73.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:19,163,7.065793835,125.59647576909008,2412.0,2412.0,2412.0,-57.0,-71.0,-90.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:20,163,7.065793835,125.59647576909008,2412.0,2417.0,2417.0,-54.0,-67.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:21,163,7.065793835,125.59647576909008,2412.0,2412.0,2417.0,-62.0,-72.0,-86.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:21,164,7.065797661437887,125.59646604600937,2412.0,0.0,0.0,-60.0,100.0,100.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:22,164,7.065797661437887,125.59646604600937,2412.0,2412.0,2412.0,-57.0,-81.0,-91.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:23,164,7.065797661437887,125.59646604600937,2412.0,2412.0,2412.0,-60.0,-75.0,-85.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:24,164,7.065797661437887,125.59646604600937,2412.0,2417.0,2412.0,-65.0,-71.0,-87.0
FE:47:AD:D7:13:E2,1,11/11/2023 15:25,164,7.065797661437887,125.59646604600937,2412.0,2417.0,2417.0,-68.0,-71.0,-80.0
