timestamp,Xiaomi_10T,Xiaomipoco_X3
2024-04-11 15:52:57,-76.0,
2024-04-11 15:52:59,-76.0,
2024-04-11 15:53:00,-76.0,
2024-04-11 15:53:01,-76.0,
2024-04-11 15:53:06,-76.0,
2024-04-11 15:53:07,-76.0,
2024-04-11 15:53:09,-76.0,
2024-04-11 15:53:13,-68.0,-91.0
2024-04-11 15:53:14,-68.0,-91.0
2024-04-11 15:53:16,-69.0,
2024-04-11 15:53:18,-69.0,
2024-04-11 15:53:19,-69.0,
2024-04-11 15:53:20,-69.0,
2024-04-11 15:53:21,-69.0,
2024-04-11 15:53:23,-69.0,
2024-04-11 15:53:24,-69.0,
2024-04-11 15:53:25,-69.0,
2024-04-11 15:53:34,-74.0,
2024-04-11 15:53:36,-74.0,
2024-04-11 15:53:37,-74.0,
2024-04-11 15:53:38,-74.0,
2024-04-11 15:53:39,-74.0,
2024-04-11 15:53:41,-74.0,
2024-04-11 15:53:42,-74.0,
2024-04-11 15:53:52,,-77.0
2024-04-11 15:53:54,,-77.0
2024-04-11 15:53:56,-67.0,
2024-04-11 15:53:58,-67.0,
2024-04-11 15:53:59,-67.0,
2024-04-11 15:54:00,-67.0,
2024-04-11 15:54:01,-74.0,
2024-04-11 15:54:16,-78.0,
2024-04-11 15:54:21,-70.0,-76.0
2024-04-11 15:54:22,-70.0,-76.0
2024-04-11 15:54:23,-70.0,
2024-04-11 15:54:25,-70.0,
2024-04-11 15:54:26,-70.0,
2024-04-11 15:54:27,-70.0,
2024-04-11 15:54:29,-70.0,
2024-04-11 15:54:30,-67.0,
2024-04-11 15:54:31,-67.0,
2024-04-11 15:54:32,-67.0,
2024-04-11 15:54:34,-67.0,
2024-04-11 15:54:35,-73.0,
2024-04-11 15:54:39,-67.0,-76.0
2024-04-11 15:54:40,-67.0,-76.0
2024-04-11 15:54:41,-67.0,-76.0
2024-04-11 15:54:43,-67.0,
2024-04-11 15:54:44,,-76.0
2024-04-11 15:54:45,,-76.0
2024-04-11 15:54:48,-71.0,
2024-04-11 15:54:53,-69.0,
2024-04-11 15:54:54,-69.0,
2024-04-11 15:54:56,-69.0,
2024-04-11 15:55:02,-68.0,
2024-04-11 15:55:03,-68.0,
2024-04-11 15:55:05,-68.0,
2024-04-11 15:55:06,-68.0,
2024-04-11 15:55:14,,-78.0
2024-04-11 15:55:16,-70.0,
2024-04-11 15:55:21,-74.0,-77.0
2024-04-11 15:55:23,-74.0,
2024-04-11 15:55:24,-74.0,
2024-04-11 15:55:25,-67.0,
2024-04-11 15:55:34,-76.0,
2024-04-11 15:55:35,-76.0,
2024-04-11 15:55:37,-76.0,
2024-04-11 15:55:43,-65.0,
2024-04-11 15:55:44,-65.0,
2024-04-11 15:56:04,-73.0,
2024-04-11 15:56:09,-69.0,
2024-04-11 15:56:10,-69.0,
2024-04-11 15:56:11,-69.0,
2024-04-11 15:56:14,,-86.0
2024-04-11 15:56:19,-67.0,-77.0
2024-04-11 15:56:20,-67.0,-77.0
2024-04-11 15:56:21,-67.0,
2024-04-11 15:56:22,-67.0,
2024-04-11 15:56:24,-68.0,
2024-04-11 15:56:25,-68.0,
2024-04-11 15:56:26,-68.0,
2024-04-11 15:56:27,-68.0,
2024-04-11 15:56:32,-75.0,
2024-04-11 15:56:34,-75.0,
2024-04-11 15:56:35,-75.0,
2024-04-11 15:56:38,,-82.0
2024-04-11 15:56:41,,-95.0
2024-04-11 15:56:43,,-95.0
2024-04-11 15:56:45,-68.0,
2024-04-11 15:57:12,-65.0,
2024-04-11 15:57:14,-65.0,
2024-04-11 15:57:15,-65.0,
2024-04-11 15:57:20,-67.0,
2024-04-11 15:57:21,,-81.0
2024-04-11 15:58:07,-69.0,
2024-04-11 15:58:14,-65.0,
2024-04-11 15:58:15,-65.0,
2024-04-11 15:58:16,-65.0,
2024-04-11 15:58:17,-72.0,
2024-04-11 15:58:19,-72.0,
2024-04-11 15:58:20,-72.0,
2024-04-11 15:58:21,-72.0,
2024-04-11 15:58:22,-72.0,
2024-04-11 15:58:24,-72.0,
2024-04-11 15:58:25,-67.0,
2024-04-11 15:58:26,-67.0,
2024-04-11 15:58:28,-67.0,
2024-04-11 15:58:29,-67.0,
2024-04-11 15:58:30,-62.0,
2024-04-11 15:58:32,-62.0,
2024-04-11 15:58:33,-62.0,
2024-04-11 15:58:34,-73.0,
2024-04-11 15:59:04,,-80.0
2024-04-11 15:59:08,-76.0,
2024-04-11 15:59:09,-76.0,
2024-04-11 15:59:11,-76.0,
2024-04-11 15:59:18,-74.0,
2024-04-11 15:59:24,-73.0,
2024-04-11 15:59:25,-73.0,
2024-04-11 15:59:26,-73.0,
2024-04-11 15:59:29,-73.0,
2024-04-11 15:59:30,-73.0,
2024-04-11 15:59:31,-73.0,
2024-04-11 15:59:33,-73.0,
2024-04-11 15:59:35,-63.0,
2024-04-11 15:59:37,-63.0,
2024-04-11 15:59:38,-63.0,
2024-04-11 15:59:39,-66.0,
2024-04-11 15:59:40,-66.0,
2024-04-11 15:59:42,-66.0,
2024-04-11 15:59:43,-67.0,
2024-04-11 15:59:48,-62.0,
2024-04-11 15:59:53,-68.0,
2024-04-11 15:59:54,-68.0,
2024-04-11 15:59:56,-68.0,
2024-04-11 15:59:57,-68.0,
2024-04-11 15:59:58,-69.0,
2024-04-11 16:00:06,-64.0,
2024-04-11 16:00:07,-64.0,
2024-04-11 16:00:08,-64.0,
2024-04-11 16:00:13,-64.0,
2024-04-11 16:00:14,-64.0,
2024-04-11 16:00:16,-64.0,
2024-04-11 16:00:17,-64.0,
2024-04-11 16:00:18,-77.0,
2024-04-11 16:00:20,-77.0,
2024-04-11 16:00:21,-77.0,
2024-04-11 16:00:34,-70.0,
2024-04-11 16:00:35,-70.0,
2024-04-11 16:00:37,-70.0,
2024-04-11 16:00:38,-70.0,
2024-04-11 16:00:39,,-91.0
2024-04-11 16:00:41,,-91.0
2024-04-11 16:00:50,-63.0,
2024-04-11 16:00:51,-63.0,
2024-04-11 16:00:52,-63.0,
2024-04-11 16:00:54,-75.0,
2024-04-11 16:00:55,-75.0,
2024-04-11 16:00:56,-75.0,
2024-04-11 16:00:58,-75.0,
2024-04-11 16:00:59,-67.0,
2024-04-11 16:01:00,-67.0,
2024-04-11 16:01:01,-67.0,
2024-04-11 16:01:03,-67.0,
2024-04-11 16:01:04,-78.0,
2024-04-11 16:01:16,-74.0,
2024-04-11 16:01:17,-74.0,
2024-04-11 16:01:19,-74.0,
2024-04-11 16:01:20,-74.0,
2024-04-11 16:01:34,-73.0,
2024-04-11 16:01:36,-73.0,
2024-04-11 16:01:37,-73.0,
2024-04-11 16:01:38,-73.0,
2024-04-11 16:01:39,,-78.0
2024-04-11 16:01:42,,-81.0
2024-04-11 16:01:43,,-81.0
2024-04-11 16:02:16,-72.0,
2024-04-11 16:02:34,-75.0,
2024-04-11 16:02:35,-75.0,
2024-04-11 16:02:36,-75.0,
2024-04-11 16:03:01,,-79.0
2024-04-11 16:03:03,,-79.0
2024-04-11 16:03:05,-68.0,
2024-04-11 16:03:06,-68.0,
2024-04-11 16:03:08,-68.0,
2024-04-11 16:03:14,-71.0,
2024-04-11 16:03:16,-71.0,
2024-04-11 16:03:17,-71.0,
2024-04-11 16:03:18,-69.0,
2024-04-11 16:03:19,-69.0,
2024-04-11 16:03:20,-69.0,
2024-04-11 16:03:27,-68.0,
2024-04-11 16:03:28,-68.0,
2024-04-11 16:03:40,-67.0,
2024-04-11 16:03:42,-67.0,
2024-04-11 16:03:43,-67.0,
2024-04-11 16:03:50,-73.0,
2024-04-11 16:03:51,-73.0,
2024-04-11 16:03:52,-73.0,
2024-04-11 16:03:59,-62.0,
2024-04-11 16:04:00,-62.0,
2024-04-11 16:04:01,-62.0,
2024-04-11 16:04:03,-62.0,
2024-04-11 16:04:04,-62.0,
2024-04-11 16:04:05,-62.0,
2024-04-11 16:04:15,-77.0,
2024-04-11 16:04:22,-72.0,
2024-04-11 16:04:23,-67.0,
2024-04-11 16:04:25,-67.0,
2024-04-11 16:04:26,-67.0,
2024-04-11 16:04:28,-67.0,
2024-04-11 16:04:29,-67.0,
2024-04-11 16:04:30,-67.0,
2024-04-11 16:04:31,-67.0,
2024-04-11 16:04:33,-67.0,
2024-04-11 16:04:34,-67.0,
2024-04-11 16:04:35,-68.0,
2024-04-11 16:04:37,-68.0,
2024-04-11 16:04:38,-68.0,
2024-04-11 16:04:39,-67.0,
2024-04-11 16:04:41,-67.0,
2024-04-11 16:04:42,-67.0,
2024-04-11 16:04:43,-67.0,
2024-04-11 16:04:48,-81.0,
2024-04-11 16:04:49,-81.0,
2024-04-11 16:04:51,-81.0,
2024-04-11 16:04:52,-81.0,
2024-04-11 16:04:54,-81.0,
2024-04-11 16:04:55,-81.0,
2024-04-11 16:04:56,-75.0,
2024-04-11 16:04:58,-75.0,
2024-04-11 16:04:59,-75.0,
2024-04-11 16:05:20,-80.0,
2024-04-11 16:05:21,-80.0,
2024-04-11 16:05:23,-80.0,
2024-04-11 16:05:24,-65.0,
2024-04-11 16:05:25,-65.0,
2024-04-11 16:05:27,-65.0,
2024-04-11 16:05:28,-70.0,
2024-04-11 16:05:29,-70.0,
2024-04-11 16:05:31,-70.0,
2024-04-11 16:05:32,-64.0,-82.0
2024-04-11 16:05:33,,-82.0
2024-04-11 16:05:36,-77.0,
2024-04-11 16:05:37,-77.0,
2024-04-11 16:05:38,-77.0,
2024-04-11 16:05:40,-67.0,
2024-04-11 16:05:41,-67.0,
2024-04-11 16:05:42,-67.0,
2024-04-11 16:05:45,-68.0,
2024-04-11 16:05:46,-68.0,
2024-04-11 16:05:48,-68.0,
2024-04-11 16:05:49,-67.0,
2024-04-11 16:05:50,-67.0,
2024-04-11 16:05:57,-68.0,
2024-04-11 16:05:58,-68.0,
2024-04-11 16:06:09,,-78.0
2024-04-11 16:06:17,-79.0,
2024-04-11 16:06:18,-79.0,
2024-04-11 16:06:20,-79.0,
2024-04-11 16:06:21,-67.0,
2024-04-11 16:06:22,-67.0,
2024-04-11 16:06:24,-67.0,
2024-04-11 16:06:25,-67.0,
2024-04-11 16:06:41,-72.0,
2024-04-11 16:06:50,-77.0,
2024-04-11 16:07:25,,-81.0
2024-04-11 16:07:26,,-81.0
2024-04-11 16:07:47,-67.0,
2024-04-11 16:07:49,-67.0,
2024-04-11 16:07:50,-67.0,
2024-04-11 16:07:51,-67.0,
2024-04-11 16:07:53,-63.0,
2024-04-11 16:07:54,-63.0,
2024-04-11 16:07:56,-63.0,
2024-04-11 16:07:57,-63.0,
2024-04-11 16:07:58,-74.0,
2024-04-11 16:08:08,-73.0,
2024-04-11 16:08:12,-75.0,
2024-04-11 16:08:17,-67.0,-85.0
2024-04-11 16:08:18,-67.0,-85.0
2024-04-11 16:08:19,-67.0,
2024-04-11 16:08:21,-75.0,-84.0
2024-04-11 16:08:22,,-84.0
2024-04-11 16:08:23,,-84.0
2024-04-11 16:08:51,-72.0,
2024-04-11 16:08:52,-72.0,
2024-04-11 16:08:54,-72.0,
2024-04-11 16:08:55,-75.0,
2024-04-11 16:08:59,-68.0,
2024-04-11 16:09:01,-68.0,
2024-04-11 16:09:02,-68.0,
2024-04-11 16:09:03,-68.0,
2024-04-11 16:09:04,-67.0,
2024-04-11 16:09:06,-67.0,
2024-04-11 16:09:07,-67.0,
2024-04-11 16:09:08,-67.0,
2024-04-11 16:09:14,-77.0,
2024-04-11 16:09:15,-77.0,
2024-04-11 16:09:16,-77.0,
2024-04-11 16:09:18,-74.0,
2024-04-11 16:09:19,-74.0,
2024-04-11 16:09:21,-74.0,
2024-04-11 16:09:48,-67.0,
2024-04-11 16:09:53,-80.0,
2024-04-11 16:09:54,-80.0,
2024-04-11 16:09:56,-80.0,
2024-04-11 16:09:57,-80.0,
2024-04-11 16:10:08,-76.0,
2024-04-11 16:10:09,-76.0,
2024-04-11 16:10:11,-76.0,
2024-04-11 16:10:12,-79.0,
2024-04-11 16:10:20,-71.0,
2024-04-11 16:10:22,-71.0,
2024-04-11 16:10:23,-71.0,
2024-04-11 16:10:24,-71.0,
2024-04-11 16:10:26,,-78.0
2024-04-11 16:10:27,,-78.0
2024-04-11 16:10:34,-69.0,
2024-04-11 16:10:39,-68.0,
2024-04-11 16:10:40,-68.0,
2024-04-11 16:10:42,-68.0,
2024-04-11 16:10:53,-74.0,
2024-04-11 16:10:54,-74.0,
2024-04-11 16:10:55,-74.0,
2024-04-11 16:11:01,-68.0,
2024-04-11 16:11:02,-68.0,
2024-04-11 16:11:05,-69.0,
2024-04-11 16:11:06,-69.0,
2024-04-11 16:11:08,-74.0,
2024-04-11 16:11:15,-72.0,
2024-04-11 16:11:44,-75.0,
2024-04-11 16:11:46,-75.0,
2024-04-11 16:11:52,,-81.0
2024-04-11 16:11:54,,-81.0
2024-04-11 16:12:02,-65.0,
2024-04-11 16:12:03,-65.0,
2024-04-11 16:12:04,-59.0,
2024-04-11 16:12:06,-59.0,
2024-04-11 16:12:11,-73.0,
2024-04-11 16:12:13,-73.0,
2024-04-11 16:12:14,-73.0,
2024-04-11 16:12:15,-80.0,
2024-04-11 16:12:16,-80.0,
2024-04-11 16:12:18,-80.0,
2024-04-11 16:12:19,-71.0,
2024-04-11 16:12:21,-71.0,
2024-04-11 16:12:22,-71.0,
2024-04-11 16:12:25,-66.0,
2024-04-11 16:12:30,-73.0,
2024-04-11 16:12:32,-73.0,
2024-04-11 16:12:33,-73.0,
2024-04-11 16:12:34,-63.0,
2024-04-11 16:12:36,-63.0,
2024-04-11 16:12:52,-73.0,
2024-04-11 16:12:53,-73.0,
2024-04-11 16:12:55,-73.0,
2024-04-11 16:13:00,-63.0,
2024-04-11 16:13:08,-70.0,-76.0
2024-04-11 16:13:10,,-76.0
2024-04-11 16:13:11,,-76.0
2024-04-11 16:13:14,-69.0,
2024-04-11 16:13:15,-69.0,
2024-04-11 16:13:17,-69.0,
2024-04-11 16:13:18,-69.0,
2024-04-11 16:13:19,-69.0,
2024-04-11 16:13:21,-69.0,
2024-04-11 16:13:32,,-85.0
2024-04-11 16:13:36,-67.0,
2024-04-11 16:13:37,-67.0,
2024-04-11 16:13:39,-67.0,
2024-04-11 16:13:57,-67.0,
2024-04-11 16:14:16,-69.0,
2024-04-11 16:14:17,-69.0,
2024-04-11 16:14:18,-69.0,
2024-04-11 16:14:27,-62.0,
2024-04-11 16:14:36,-69.0,
2024-04-11 16:14:42,,-74.0
2024-04-11 16:14:43,,-74.0
