timestamp,Xiaomi_10T
2024-04-11 16:01:13,-65.0
2024-04-11 16:01:15,-65.0
2024-04-11 16:01:21,-81.0
2024-04-11 16:01:22,-81.0
2024-04-11 16:01:24,-81.0
2024-04-11 16:01:30,-67.0
2024-04-11 16:01:32,-67.0
2024-04-11 16:01:33,-67.0
2024-04-11 16:01:39,-66.0
2024-04-11 16:01:41,-66.0
2024-04-11 16:01:42,-66.0
2024-04-11 16:01:43,-71.0
2024-04-11 16:01:45,-71.0
2024-04-11 16:01:46,-71.0
2024-04-11 16:01:48,-78.0
2024-04-11 16:01:50,-78.0
2024-04-11 16:01:51,-78.0
2024-04-11 16:01:52,-78.0
2024-04-11 16:01:54,-68.0
2024-04-11 16:01:55,-68.0
2024-04-11 16:01:56,-68.0
2024-04-11 16:01:57,-73.0
2024-04-11 16:01:59,-73.0
2024-04-11 16:02:00,-73.0
2024-04-11 16:02:01,-73.0
2024-04-11 16:02:02,-73.0
2024-04-11 16:02:04,-73.0
2024-04-11 16:02:05,-73.0
2024-04-11 16:02:06,-81.0
2024-04-11 16:02:08,-81.0
2024-04-11 16:02:09,-81.0
2024-04-11 16:02:10,-81.0
2024-04-11 16:02:12,-82.0
2024-04-11 16:02:13,-82.0
2024-04-11 16:02:14,-82.0
2024-04-11 16:02:17,-73.0
2024-04-11 16:02:18,-73.0
2024-04-11 16:02:19,-73.0
2024-04-11 16:02:22,-74.0
2024-04-11 16:02:23,-74.0
2024-04-11 16:02:24,-74.0
2024-04-11 16:02:26,-74.0
2024-04-11 16:02:27,-74.0
2024-04-11 16:02:28,-74.0
2024-04-11 16:02:30,-74.0
2024-04-11 16:02:31,-74.0
2024-04-11 16:02:32,-74.0
2024-04-11 16:02:38,-70.0
2024-04-11 16:02:39,-70.0
2024-04-11 16:02:40,-70.0
2024-04-11 16:02:57,-69.0
2024-04-11 16:02:59,-69.0
2024-04-11 16:03:00,-69.0
2024-04-11 16:03:01,-75.0
2024-04-11 16:03:03,-75.0
2024-04-11 16:03:04,-75.0
2024-04-11 16:03:10,-63.0
2024-04-11 16:03:12,-63.0
2024-04-11 16:03:13,-63.0
2024-04-11 16:03:23,-67.0
2024-04-11 16:03:24,-67.0
2024-04-11 16:03:26,-67.0
2024-04-11 16:03:37,-64.0
2024-04-11 16:03:39,-64.0
2024-04-11 16:03:44,-73.0
2024-04-11 16:03:46,-73.0
2024-04-11 16:03:47,-73.0
2024-04-11 16:03:48,-73.0
2024-04-11 16:03:55,-62.0
2024-04-11 16:03:56,-62.0
2024-04-11 16:04:08,-73.0
2024-04-11 16:04:09,-73.0
2024-04-11 16:04:11,-73.0
2024-04-11 16:04:12,-73.0
2024-04-11 16:04:13,-73.0
2024-04-11 16:04:16,-73.0
2024-04-11 16:04:17,-73.0
2024-04-11 16:04:18,-73.0
2024-04-11 16:04:20,-73.0
2024-04-11 16:04:21,-73.0
2024-04-11 16:04:45,-71.0
2024-04-11 16:04:46,-71.0
2024-04-11 16:04:47,-71.0
2024-04-11 16:05:00,-71.0
2024-04-11 16:05:02,-71.0
2024-04-11 16:05:03,-71.0
2024-04-11 16:05:04,-69.0
2024-04-11 16:05:06,-69.0
2024-04-11 16:05:07,-69.0
2024-04-11 16:05:08,-74.0
2024-04-11 16:05:10,-74.0
2024-04-11 16:05:16,-68.0
2024-04-11 16:05:17,-68.0
2024-04-11 16:05:18,-68.0
2024-04-11 16:05:33,-72.0
2024-04-11 16:05:34,-72.0
2024-04-11 16:05:53,-71.0
2024-04-11 16:05:54,-71.0
2024-04-11 16:06:01,-68.0
2024-04-11 16:06:02,-68.0
2024-04-11 16:06:05,-71.0
2024-04-11 16:06:06,-71.0
2024-04-11 16:06:13,-80.0
2024-04-11 16:06:14,-80.0
2024-04-11 16:06:16,-80.0
2024-04-11 16:06:26,-76.0
2024-04-11 16:06:28,-76.0
2024-04-11 16:06:29,-76.0
2024-04-11 16:06:30,-76.0
2024-04-11 16:06:32,-81.0
2024-04-11 16:06:33,-81.0
2024-04-11 16:06:34,-8.0
2024-04-11 16:06:36,-81.0
2024-04-11 16:06:37,-81.0
2024-04-11 16:06:38,-77.0
2024-04-11 16:06:40,-77.0
2024-04-11 16:06:42,-64.0
2024-04-11 16:06:44,-64.0
2024-04-11 16:06:45,-64.0
2024-04-11 16:06:52,-68.0
2024-04-11 16:06:53,-68.0
2024-04-11 16:06:56,-69.0
2024-04-11 16:06:57,-69.0
2024-04-11 16:06:58,-69.0
2024-04-11 16:07:00,-69.0
2024-04-11 16:07:01,-69.0
2024-04-11 16:07:02,-69.0
2024-04-11 16:07:04,-69.0
2024-04-11 16:07:10,-69.0
2024-04-11 16:07:12,-69.0
2024-04-11 16:07:13,-69.0
2024-04-11 16:07:14,-69.0
2024-04-11 16:07:16,-67.0
2024-04-11 16:07:17,-67.0
2024-04-11 16:07:18,-67.0
2024-04-11 16:07:20,-67.0
2024-04-11 16:07:21,-67.0
2024-04-11 16:07:22,-67.0
2024-04-11 16:07:25,-64.0
2024-04-11 16:07:26,-64.0
2024-04-11 16:07:28,-64.0
2024-04-11 16:07:29,-64.0
2024-04-11 16:07:30,-65.0
2024-04-11 16:07:32,-65.0
2024-04-11 16:07:33,-65.0
2024-04-11 16:07:34,-69.0
2024-04-11 16:07:36,-69.0
2024-04-11 16:07:38,-68.0
2024-04-11 16:07:40,-68.0
2024-04-11 16:07:41,-68.0
2024-04-11 16:07:43,-70.0
2024-04-11 16:07:45,-70.0
2024-04-11 16:07:46,-70.0
2024-04-11 16:08:00,-63.0
2024-04-11 16:08:01,-63.0
2024-04-11 16:08:02,-63.0
2024-04-11 16:08:05,-70.0
2024-04-11 16:08:06,-70.0
2024-04-11 16:08:09,-69.0
2024-04-11 16:08:10,-69.0
2024-04-11 16:08:13,-72.0
2024-04-11 16:08:14,-72.0
2024-04-11 16:08:15,-72.0
2024-04-11 16:08:22,-80.0
2024-04-11 16:08:23,-80.0
2024-04-11 16:08:25,-80.0
2024-04-11 16:08:27,-66.0
2024-04-11 16:08:29,-66.0
2024-04-11 16:08:31,-79.0
2024-04-11 16:08:33,-79.0
2024-04-11 16:08:39,-68.0
2024-04-11 16:08:40,-68.0
2024-04-11 16:08:42,-68.0
2024-04-11 16:08:43,-66.0
2024-04-11 16:08:44,-66.0
2024-04-11 16:08:46,-66.0
2024-04-11 16:08:47,-66.0
2024-04-11 16:08:49,-66.0
2024-04-11 16:08:50,-66.0
2024-04-11 16:08:57,-77.0
2024-04-11 16:08:58,-77.0
2024-04-11 16:09:10,-75.0
2024-04-11 16:09:11,-75.0
2024-04-11 16:09:12,-75.0
2024-04-11 16:09:27,-68.0
2024-04-11 16:09:29,-68.0
2024-04-11 16:09:30,-68.0
2024-04-11 16:09:38,-66.0
2024-04-11 16:09:40,-66.0
2024-04-11 16:09:41,-66.0
2024-04-11 16:09:44,-65.0
2024-04-11 16:09:45,-65.0
2024-04-11 16:09:46,-65.0
2024-04-11 16:09:49,-66.0
2024-04-11 16:09:50,-66.0
2024-04-11 16:09:59,-59.0
2024-04-11 16:10:00,-59.0
2024-04-11 16:10:01,-59.0
2024-04-11 16:10:03,-59.0
2024-04-11 16:10:05,-76.0
2024-04-11 16:10:07,-76.0
2024-04-11 16:10:13,-64.0
2024-04-11 16:10:15,-64.0
2024-04-11 16:10:16,-76.0
2024-04-11 16:10:18,-76.0
2024-04-11 16:10:19,-76.0
2024-04-11 16:10:26,-65.0
2024-04-11 16:10:27,-65.0
2024-04-11 16:10:28,-65.0
2024-04-11 16:10:30,-65.0
2024-04-11 16:10:31,-65.0
2024-04-11 16:10:32,-65.0
2024-04-11 16:10:35,-66.0
2024-04-11 16:10:36,-66.0
2024-04-11 16:10:43,-69.0
2024-04-11 16:10:44,-69.0
2024-04-11 16:10:46,-69.0
2024-04-11 16:10:48,-62.0
2024-04-11 16:10:50,-62.0
2024-04-11 16:10:57,-64.0
2024-04-11 16:10:58,-64.0
2024-04-11 16:10:59,-64.0
2024-04-11 16:11:09,-65.0
2024-04-11 16:11:10,-65.0
2024-04-11 16:11:11,-65.0
2024-04-11 16:11:13,-68.0
2024-04-11 16:11:14,-68.0
2024-04-11 16:11:17,-78.0
2024-04-11 16:11:18,-78.0
2024-04-11 16:11:25,-62.0
2024-04-11 16:11:27,-62.0
2024-04-11 16:11:28,-63.0
2024-04-11 16:11:29,-63.0
2024-04-11 16:11:30,-63.0
2024-04-11 16:11:32,-66.0
2024-04-11 16:11:33,-66.0
2024-04-11 16:11:34,-66.0
2024-04-11 16:11:36,-66.0
2024-04-11 16:11:37,-71.0
2024-04-11 16:11:39,-71.0
2024-04-11 16:11:40,-66.0
2024-04-11 16:11:41,-66.0
2024-04-11 16:11:43,-66.0
2024-04-11 16:11:48,-72.0
2024-04-11 16:11:50,-72.0
2024-04-11 16:11:51,-72.0
2024-04-11 16:11:52,-72.0
2024-04-11 16:11:54,-72.0
2024-04-11 16:11:55,-72.0
2024-04-11 16:11:56,-78.0
2024-04-11 16:11:58,-78.0
2024-04-11 16:12:08,-78.0
2024-04-11 16:12:10,-78.0
2024-04-11 16:12:26,-70.0
2024-04-11 16:12:28,-70.0
2024-04-11 16:12:39,-67.0
2024-04-11 16:12:40,-67.0
2024-04-11 16:12:41,-67.0
2024-04-11 16:12:44,-65.0
2024-04-11 16:12:45,-65.0
2024-04-11 16:12:47,-65.0
2024-04-11 16:12:48,-71.0
2024-04-11 16:12:49,-71.0
2024-04-11 16:12:51,-71.0
2024-04-11 16:12:56,-74.0
2024-04-11 16:12:58,-74.0
2024-04-11 16:12:59,-74.0
2024-04-11 16:13:02,-75.0
2024-04-11 16:13:03,-75.0
2024-04-11 16:13:06,-64.0
2024-04-11 16:13:07,-64.0
2024-04-11 16:13:10,-65.0
2024-04-11 16:13:11,-65.0
2024-04-11 16:13:13,-65.0
2024-04-11 16:13:22,-64.0
2024-04-11 16:13:23,-64.0
2024-04-11 16:13:25,-64.0
2024-04-11 16:13:26,-64.0
2024-04-11 16:13:28,-69.0
2024-04-11 16:13:29,-69.0
2024-04-11 16:13:30,-69.0
2024-04-11 16:13:32,-66.0
2024-04-11 16:13:34,-66.0
2024-04-11 16:13:40,-66.0
2024-04-11 16:13:41,-66.0
2024-04-11 16:13:43,-66.0
2024-04-11 16:13:44,-78.0
2024-04-11 16:13:46,-78.0
2024-04-11 16:13:47,-78.0
2024-04-11 16:13:48,-61.0
2024-04-11 16:13:50,-61.0
2024-04-11 16:13:51,-61.0
2024-04-11 16:13:52,-61.0
2024-04-11 16:13:54,-61.0
2024-04-11 16:13:55,-61.0
2024-04-11 16:13:58,-69.0
2024-04-11 16:13:59,-69.0
2024-04-11 16:14:02,-61.0
2024-04-11 16:14:03,-61.0
2024-04-11 16:14:05,-61.0
2024-04-11 16:14:06,-67.0
2024-04-11 16:14:08,-67.0
2024-04-11 16:14:09,-67.0
2024-04-11 16:14:10,-72.0
2024-04-11 16:14:12,-72.0
2024-04-11 16:14:13,-72.0
2024-04-11 16:14:14,-72.0
2024-04-11 16:14:21,-61.0
2024-04-11 16:14:24,-70.0
2024-04-11 16:14:25,-70.0
2024-04-11 16:14:28,-63.0
2024-04-11 16:14:31,-63.0
2024-04-11 16:14:38,-68.0
2024-04-11 16:14:40,-68.0
2024-04-11 16:14:42,-65.0
2024-04-11 16:14:43,-65.0
2024-04-11 16:14:44,-65.0
2024-04-11 16:14:46,-65.0
2024-04-11 16:14:47,-64.0
2024-04-11 16:14:49,-64.0
2024-04-11 16:14:51,-64.0
2024-04-11 16:14:53,-64.0
2024-04-11 16:14:54,-64.0
