timestamp,Xiaomi_10T
2024-04-11 16:02:17,-86.0
2024-04-11 16:02:18,-86.0
2024-04-11 16:02:19,-86.0
2024-04-11 16:02:22,-86.0
2024-04-11 16:02:24,-86.0
2024-04-11 16:02:27,-86.0
2024-04-11 16:02:30,-86.0
2024-04-11 16:02:32,-86.0
2024-04-11 16:02:35,-86.0
2024-04-11 16:02:36,-86.0
2024-04-11 16:02:38,-89.0
2024-04-11 16:02:39,-89.0
2024-04-11 16:02:40,-89.0
2024-04-11 16:02:42,-89.0
2024-04-11 16:02:44,-89.0
2024-04-11 16:02:47,-89.0
2024-04-11 16:02:49,-89.0
2024-04-11 16:02:52,-89.0
2024-04-11 16:02:55,-89.0
2024-04-11 16:02:57,-89.0
2024-04-11 16:02:59,-89.0
2024-04-11 16:03:00,-89.0
2024-04-11 16:03:01,-89.0
2024-04-11 16:03:03,-89.0
2024-04-11 16:03:04,-89.0
2024-04-11 16:03:13,-89.0
2024-04-11 16:03:14,-89.0
2024-04-11 16:03:16,-89.0
2024-04-11 16:03:17,-89.0
2024-04-11 16:03:18,-89.0
2024-04-11 16:03:19,-89.0
2024-04-11 16:03:21,-89.0
2024-04-11 16:03:22,-89.0
2024-04-11 16:03:23,-89.0
2024-04-11 16:03:24,-89.0
2024-04-11 16:03:26,-89.0
2024-04-11 16:03:27,-89.0
2024-04-11 16:03:29,-89.0
2024-04-11 16:03:30,-89.0
2024-04-11 16:03:31,-89.0
2024-04-11 16:03:56,-81.0
2024-04-11 16:03:59,-81.0
2024-04-11 16:04:32,-90.0
2024-04-11 16:04:33,-90.0
2024-04-11 16:04:34,-90.0
2024-04-11 16:04:35,-75.0
2024-04-11 16:04:37,-75.0
2024-04-11 16:04:38,-75.0
2024-04-11 16:04:39,-75.0
2024-04-11 16:04:41,-75.0
2024-04-11 16:04:42,-75.0
2024-04-11 16:04:44,-75.0
2024-04-11 16:04:45,-83.0
2024-04-11 16:04:47,-83.0
2024-04-11 16:04:49,-83.0
2024-04-11 16:04:52,-86.0
2024-04-11 16:04:55,-89.0
2024-04-11 16:04:58,-89.0
2024-04-11 16:05:00,-89.0
2024-04-11 16:05:03,-89.0
2024-04-11 16:05:04,-84.0
2024-04-11 16:05:06,-84.0
2024-04-11 16:05:07,-84.0
2024-04-11 16:05:08,-84.0
2024-04-11 16:05:10,-80.0
2024-04-11 16:05:11,-80.0
2024-04-11 16:05:12,-80.0
2024-04-11 16:05:15,-80.0
2024-04-11 16:05:17,-80.0
2024-04-11 16:05:20,-80.0
2024-04-11 16:05:21,-80.0
2024-04-11 16:05:23,-80.0
2024-04-11 16:05:24,-80.0
2024-04-11 16:05:25,-80.0
2024-04-11 16:05:27,-80.0
2024-04-11 16:05:49,-82.0
2024-04-11 16:05:51,-82.0
2024-04-11 16:05:52,-82.0
2024-04-11 16:05:54,-82.0
2024-04-11 16:06:17,-81.0
2024-04-11 16:06:18,-81.0
2024-04-11 16:06:21,-81.0
2024-04-11 16:06:24,-81.0
2024-04-11 16:06:26,-81.0
2024-04-11 16:08:13,-84.0
2024-04-11 16:08:15,-84.0
2024-04-11 16:08:17,-84.0
2024-04-11 16:08:18,-84.0
2024-04-11 16:08:19,-84.0
2024-04-11 16:08:21,-84.0
2024-04-11 16:08:22,-84.0
2024-04-11 16:08:25,-83.5
2024-04-11 16:08:27,-83.0
2024-04-11 16:08:29,-87.0
2024-04-11 16:08:30,-87.0
2024-04-11 16:08:31,-87.0
2024-04-11 16:08:34,-87.0
2024-04-11 16:08:36,-87.0
2024-04-11 16:08:37,-91.0
2024-04-11 16:08:38,-91.0
2024-04-11 16:08:39,-91.0
2024-04-11 16:08:40,-91.0
2024-04-11 16:08:42,-91.0
2024-04-11 16:08:43,-91.0
2024-04-11 16:08:46,-91.0
2024-04-11 16:08:48,-91.0
2024-04-11 16:09:15,-91.0
2024-04-11 16:09:16,-91.0
2024-04-11 16:09:18,-91.0
2024-04-11 16:09:19,-91.0
2024-04-11 16:09:21,-91.0
2024-04-11 16:09:23,-91.0
2024-04-11 16:09:25,-91.0
2024-04-11 16:09:26,-91.0
2024-04-11 16:09:27,-91.0
2024-04-11 16:09:30,-91.0
2024-04-11 16:09:31,-91.0
2024-04-11 16:09:33,-91.0
2024-04-11 16:09:34,-91.0
2024-04-11 16:09:37,-91.0
2024-04-11 16:09:39,-91.0
2024-04-11 16:09:40,-88.0
2024-04-11 16:09:41,-88.0
2024-04-11 16:09:42,-88.0
2024-04-11 16:09:44,-88.0
2024-04-11 16:09:46,-88.0
2024-04-11 16:09:48,-83.0
2024-04-11 16:09:49,-83.0
2024-04-11 16:09:50,-83.0
2024-04-11 16:09:53,-83.0
2024-04-11 16:09:54,-83.0
2024-04-11 16:09:56,-83.0
2024-04-11 16:09:57,-83.0
2024-04-11 16:10:00,-83.0
2024-04-11 16:10:01,-83.0
2024-04-11 16:10:02,-83.0
2024-04-11 16:10:04,-83.0
2024-04-11 16:10:07,-83.0
2024-04-11 16:10:08,-83.0
2024-04-11 16:10:09,-83.0
2024-04-11 16:10:11,-83.0
2024-04-11 16:10:13,-83.0
2024-04-11 16:10:15,-84.0
2024-04-11 16:10:16,-84.0
2024-04-11 16:10:18,-84.0
2024-04-11 16:10:20,-84.0
2024-04-11 16:10:22,-84.0
2024-04-11 16:10:24,-84.0
2024-04-11 16:10:26,-84.0
2024-04-11 16:10:27,-84.0
2024-04-11 16:10:28,-84.0
2024-04-11 16:10:31,-84.0
2024-04-11 16:10:32,-84.0
2024-04-11 16:10:34,-84.0
2024-04-11 16:10:35,-84.0
2024-04-11 16:10:38,-84.0
2024-04-11 16:10:39,-84.0
2024-04-11 16:10:40,-84.0
2024-04-11 16:10:42,-83.0
2024-04-11 16:10:44,-83.0
2024-04-11 16:10:46,-83.0
2024-04-11 16:10:47,-83.0
2024-04-11 16:10:48,-83.0
2024-04-11 16:10:51,-83.0
2024-04-11 16:10:53,-83.0
2024-04-11 16:10:54,-83.0
2024-04-11 16:10:55,-83.0
2024-04-11 16:10:58,-83.0
2024-04-11 16:11:02,-81.0
2024-04-11 16:11:03,-81.0
2024-04-11 16:11:05,-81.0
2024-04-11 16:11:06,-81.0
2024-04-11 16:11:09,-81.0
2024-04-11 16:11:10,-81.0
2024-04-11 16:11:11,-81.0
2024-04-11 16:11:13,-81.0
2024-04-11 16:11:15,-81.0
2024-04-11 16:11:17,-81.0
2024-04-11 16:11:18,-81.0
2024-04-11 16:11:20,-81.0
2024-04-11 16:11:22,-81.0
2024-04-11 16:11:24,-81.0
2024-04-11 16:11:25,-81.0
2024-04-11 16:11:27,-81.0
2024-04-11 16:11:28,-81.0
2024-04-11 16:11:52,-83.0
2024-04-11 16:11:54,-83.0
2024-04-11 16:11:55,-83.0
2024-04-11 16:11:56,-83.0
2024-04-11 16:11:58,-83.0
2024-04-11 16:11:59,-83.0
2024-04-11 16:12:00,-83.0
2024-04-11 16:12:02,-83.0
2024-04-11 16:12:03,-83.0
2024-04-11 16:12:04,-83.0
2024-04-11 16:12:06,-83.0
2024-04-11 16:12:08,-83.0
2024-04-11 16:12:10,-83.0
2024-04-11 16:12:13,-83.0
2024-04-11 16:12:14,-83.0
2024-04-11 16:12:16,-83.0
2024-04-11 16:12:17,-81.0
2024-04-11 16:12:18,-81.0
2024-04-11 16:12:21,-81.0
2024-04-11 16:12:22,-81.0
2024-04-11 16:12:23,-81.0
2024-04-11 16:13:33,-79.0
2024-04-11 16:13:34,-79.0
2024-04-11 16:13:36,-79.0
2024-04-11 16:13:37,-78.0
2024-04-11 16:13:39,-78.0
2024-04-11 16:13:40,-78.0
2024-04-11 16:13:41,-88.0
2024-04-11 16:13:43,-88.0
2024-04-11 16:13:44,-88.0
2024-04-11 16:13:47,-88.0
2024-04-11 16:13:48,-88.0
2024-04-11 16:13:50,-88.0
2024-04-11 16:13:51,-88.0
2024-04-11 16:13:52,-88.0
2024-04-11 16:13:54,-88.0
2024-04-11 16:13:56,-88.0
2024-04-11 16:13:57,-88.0
