timestamp,Xiaomi_10T
2024-04-11 16:13:14,-82.0
2024-04-11 16:13:17,-82.0
2024-04-11 16:13:18,-82.0
2024-04-11 16:13:21,-82.0
2024-04-11 16:13:22,-82.0
2024-04-11 16:13:25,-82.0
2024-04-11 16:13:26,-82.0
2024-04-11 16:13:28,-82.0
2024-04-11 16:13:29,-82.0
2024-04-11 16:13:30,-82.0
2024-04-11 16:13:32,-82.0
