ssid,channel,source,signal_strength,floorid,roomid
2,2417,cap2,-80,369,111
2,2417,cap2,-68,55,214
2,2417,cap2,-68,65,214
2,2417,cap2,-68,76,214
2,2417,cap2,-67,19,214
2,2417,cap2,-67,64,214
2,2417,cap2,-66,55,214
2,2417,cap2,-66,63,214
2,2417,cap2,-66,64,214
2,2417,cap2,-66,66,214
2,2417,cap2,-65,19,214
2,2417,cap2,-65,74,214
2,2417,cap2,-64,55,214
2,2417,cap2,-64,58,214
2,2417,cap2,-64,63,214
2,2417,cap2,-64,74,214
2,2417,cap2,-63,55,214
2,2417,cap2,-62,19,214
2,2417,cap2,-62,63,214
2,2417,cap2,-61,58,214
2,2417,cap2,-61,73,214
2,2417,cap2,-60,73,214
2,2417,cap2,-60,76,214
2,2417,cap2,-59,67,214
2,2417,cap2,-59,76,214
2,2417,cap2,-56,57,214
2,2417,cap2,-56,67,214
2,2417,cap2,-53,67,214
2,2417,cap2,-52,58,214
2,2417,cap3,-80,232,111
2,2417,cap3,-79,287,111
2,2417,cap3,-79,289,111
2,2417,cap3,-78,232,111
2,2417,cap3,-77,286,111
2,2417,cap3,-76,261,111
2,2417,cap3,-76,274,111
2,2417,cap3,-76,302,111
2,2417,cap3,-76,347,111
2,2417,cap3,-75,232,111
2,2417,cap3,-74,224,111
2,2417,cap3,-74,230,111
2,2417,cap3,-74,286,111
2,2417,cap3,-73,287,111
2,2417,cap3,-73,288,111
2,2417,cap3,-72,215,111
2,2417,cap3,-72,217,111
2,2417,cap3,-72,238,111
2,2417,cap3,-72,243,111
2,2417,cap3,-72,263,111
2,2417,cap3,-72,286,111
2,2417,cap3,-71,219,111
2,2417,cap3,-71,231,111
2,2417,cap3,-71,236,111
2,2417,cap3,-71,239,111
2,2417,cap3,-71,241,111
2,2417,cap3,-71,252,111
2,2417,cap3,-71,257,111
2,2417,cap3,-71,269,111
2,2417,cap3,-71,270,111
2,2417,cap3,-71,284,111
2,2417,cap3,-71,286,111
2,2417,cap3,-70,216,111
2,2417,cap3,-70,224,111
2,2417,cap3,-70,235,111
2,2417,cap3,-70,246,111
2,2417,cap3,-70,248,111
2,2417,cap3,-70,254,111
2,2417,cap3,-70,263,111
2,2417,cap3,-70,271,111
2,2417,cap3,-70,272,111
2,2417,cap3,-70,279,111
2,2417,cap3,-70,289,111
2,2417,cap3,-70,300,111
2,2417,cap3,-69,218,111
2,2417,cap3,-69,224,111
2,2417,cap3,-69,236,111
2,2417,cap3,-69,237,111
2,2417,cap3,-69,243,111
2,2417,cap3,-69,259,111
2,2417,cap3,-69,269,111
2,2417,cap3,-69,270,111
2,2417,cap3,-69,271,111
2,2417,cap3,-69,289,111
2,2417,cap3,-69,293,111
2,2417,cap3,-69,315,111
2,2417,cap3,-69,321,111
2,2417,cap3,-69,323,111
2,2417,cap3,-68,230,111
2,2417,cap3,-68,234,111
2,2417,cap3,-68,235,111
2,2417,cap3,-68,252,111
2,2417,cap3,-68,259,111
2,2417,cap3,-68,274,111
2,2417,cap3,-68,279,111
2,2417,cap3,-68,288,111
2,2417,cap3,-68,300,111
2,2417,cap3,-68,304,111
2,2417,cap3,-68,313,111
2,2417,cap3,-68,315,111
2,2417,cap3,-67,216,111
2,2417,cap3,-67,219,111
2,2417,cap3,-67,222,111
2,2417,cap3,-67,223,111
2,2417,cap3,-67,230,111
2,2417,cap3,-67,245,111
2,2417,cap3,-67,250,111
2,2417,cap3,-67,251,111
2,2417,cap3,-67,253,111
2,2417,cap3,-67,254,111
2,2417,cap3,-67,269,111
2,2417,cap3,-67,276,111
2,2417,cap3,-67,298,111
2,2417,cap3,-67,351,111
2,2417,cap3,-66,214,111
2,2417,cap3,-66,219,111
2,2417,cap3,-66,231,111
2,2417,cap3,-66,236,111
2,2417,cap3,-66,246,111
2,2417,cap3,-66,250,111
2,2417,cap3,-66,257,111
2,2417,cap3,-66,261,111
2,2417,cap3,-66,262,111
2,2417,cap3,-66,272,111
2,2417,cap3,-66,276,111
2,2417,cap3,-66,277,111
2,2417,cap3,-66,279,111
2,2417,cap3,-66,284,111
2,2417,cap3,-66,297,111
2,2417,cap3,-66,299,111
2,2417,cap3,-66,351,111
2,2417,cap3,-65,221,111
2,2417,cap3,-65,227,111
2,2417,cap3,-65,276,111
2,2417,cap3,-65,280,111
2,2417,cap3,-65,283,111
2,2417,cap3,-65,300,111
2,2417,cap3,-65,301,111
2,2417,cap3,-65,309,111
2,2417,cap3,-65,321,111
2,2417,cap3,-65,322,111
2,2417,cap3,-64,214,111
2,2417,cap3,-64,222,111
2,2417,cap3,-64,250,111
2,2417,cap3,-64,254,111
2,2417,cap3,-64,260,111
2,2417,cap3,-64,262,111
2,2417,cap3,-64,270,111
2,2417,cap3,-64,275,111
2,2417,cap3,-64,304,111
2,2417,cap3,-64,311,111
2,2417,cap3,-64,314,111
2,2417,cap3,-64,315,111
2,2417,cap3,-64,326,111
2,2417,cap3,-64,351,111
2,2417,cap3,-63,214,111
2,2417,cap3,-63,225,111
2,2417,cap3,-63,227,111
2,2417,cap3,-63,234,111
2,2417,cap3,-63,235,111
2,2417,cap3,-63,247,111
2,2417,cap3,-63,252,111
2,2417,cap3,-63,266,111
2,2417,cap3,-63,271,111
2,2417,cap3,-63,272,111
2,2417,cap3,-63,283,111
2,2417,cap3,-63,284,111
2,2417,cap3,-63,292,111
2,2417,cap3,-63,296,111
2,2417,cap3,-63,297,111
2,2417,cap3,-63,298,111
2,2417,cap3,-63,314,111
2,2417,cap3,-63,315,111
2,2417,cap3,-62,214,111
2,2417,cap3,-62,216,111
2,2417,cap3,-62,221,111
2,2417,cap3,-62,233,111
2,2417,cap3,-62,242,111
2,2417,cap3,-62,245,111
2,2417,cap3,-62,252,111
2,2417,cap3,-62,258,111
2,2417,cap3,-62,259,111
2,2417,cap3,-62,283,111
2,2417,cap3,-62,284,111
2,2417,cap3,-62,292,111
2,2417,cap3,-62,297,111
2,2417,cap3,-62,314,111
2,2417,cap3,-62,323,111
2,2417,cap3,-62,330,111
2,2417,cap3,-62,335,111
2,2417,cap3,-61,217,111
2,2417,cap3,-61,246,111
2,2417,cap3,-61,265,111
2,2417,cap3,-61,275,111
2,2417,cap3,-61,301,111
2,2417,cap3,-61,322,111
2,2417,cap3,-61,326,111
2,2417,cap3,-61,332,111
2,2417,cap3,-61,352,111
2,2417,cap3,-60,218,111
2,2417,cap3,-60,221,111
2,2417,cap3,-60,246,111
2,2417,cap3,-60,268,111
2,2417,cap3,-60,275,111
2,2417,cap3,-60,311,111
2,2417,cap3,-60,326,111
2,2417,cap3,-59,238,111
2,2417,cap3,-59,239,111
2,2417,cap3,-59,326,111
2,2417,cap3,-59,355,111
2,2417,cap3,-58,290,111
2,2417,cap3,-58,302,111
2,2417,cap3,-58,303,111
2,2417,cap3,-58,320,111
2,2417,cap3,-58,325,111
2,2417,cap3,-58,326,111
2,2417,cap3,-58,327,111
2,2417,cap3,-58,329,111
2,2417,cap3,-57,221,111
2,2417,cap3,-57,233,111
2,2417,cap3,-57,239,111
2,2417,cap3,-57,294,111
2,2417,cap3,-57,299,111
2,2417,cap3,-57,302,111
2,2417,cap3,-57,320,111
2,2417,cap3,-56,265,111
2,2417,cap3,-56,294,111
2,2417,cap3,-56,335,111
2,2417,cap3,-56,345,111
2,2417,cap3,-55,342,111
2,2417,cap3,-54,268,111
2,2417,cap3,-54,306,111
2,2417,cap3,-54,316,111
2,2417,cap3,-54,328,111
2,2417,cap3,-53,331,111
2,2417,cap3,-53,334,111
2,2417,cap3,-53,347,111
2,2417,cap3,-52,328,111
2,2417,cap3,-51,361,111
2,2417,cap3,-49,305,111
2,2417,cap3,-49,376,111
2,2417,cap3,-48,349,111
2,2417,cap3,-47,338,111
2,2417,cap3,-46,316,111
2,2417,cap3,-46,328,111
2,2417,cap3,-46,349,111
2,2417,cap3,-37,360,111
2,2417,cap3,-30,373,111
2,2417,cap3,-29,369,111
2,2417,cap3,-29,370,111
2,2417,cap3,-28,369,111
2,2417,cap3,-28,370,111
2,2417,cap3,-22,372,111
2,2417,cap3,-21,372,111
2,2422,cap1,-91,365,111
2,2422,cap1,-90,343,111
2,2422,cap1,-86,303,111
2,2422,cap1,-86,364,111
2,2422,cap1,-85,363,111
2,2422,cap1,-83,74,214
2,2422,cap1,-83,371,111
2,2422,cap1,-82,58,214
2,2422,cap1,-82,320,111
2,2422,cap1,-82,368,111
2,2422,cap1,-81,365,111
2,2422,cap1,-80,371,111
2,2422,cap1,-79,316,111
2,2422,cap1,-78,56,214
2,2422,cap1,-78,73,214
2,2422,cap1,-77,75,214
2,2422,cap1,-77,316,111
2,2422,cap1,-77,354,111
2,2422,cap1,-76,75,214
