"mac_address","ssid","channel","source","signal_strength","floorid","timestamp"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-50","164","2023-11-11 15:25:37"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-80","164","2023-11-11 15:25:45"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-82","164","2023-11-11 15:25:45"
"E6:4C:39:FC:36:8B","C2","2432","cap3","-80","164","2023-11-11 15:25:56"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-86","164","2023-11-11 15:25:56"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-82","164","2023-11-11 15:25:56"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-66","164","2023-11-11 15:26:02"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-67","164","2023-11-11 15:26:02"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-62","164","2023-11-11 15:26:02"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-77","164","2023-11-11 15:26:02"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-79","164","2023-11-11 15:26:02"
"BE:7E:CC:35:1C:46","C11","2452","cap2","-73","164","2023-11-11 15:26:02"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-78","164","2023-11-11 15:26:19"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-79","164","2023-11-11 15:26:19"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-66","164","2023-11-11 15:26:19"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-68","164","2023-11-11 15:26:19"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-68","164","2023-11-11 15:26:19"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-59","164","2023-11-11 15:26:19"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-78","164","2023-11-11 15:26:22"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-79","164","2023-11-11 15:26:22"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-65","164","2023-11-11 15:26:38"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-63","164","2023-11-11 15:26:38"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-54","164","2023-11-11 15:26:38"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-78","164","2023-11-11 15:26:38"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-71","164","2023-11-11 15:26:38"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-76","164","2023-11-11 15:26:38"
"E6:4C:39:FC:36:8B","C2","2427","cap3","-83","164","2023-11-11 15:26:47"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-83","164","2023-11-11 15:26:47"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-83","164","2023-11-11 15:26:47"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-77","164","2023-11-11 15:27:03"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-76","164","2023-11-11 15:27:03"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-77","164","2023-11-11 15:27:03"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-63","164","2023-11-11 15:27:03"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-61","164","2023-11-11 15:27:03"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-64","164","2023-11-11 15:27:03"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-80","164","2023-11-11 15:27:12"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-85","164","2023-11-11 15:27:12"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","165","2023-11-11 15:28:17"
"E6:4C:39:FC:36:8B","C2","2437","cap1","-61","165","2023-11-11 15:28:17"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-59","165","2023-11-11 15:28:17"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-75","165","2023-11-11 15:28:19"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-72","165","2023-11-11 15:28:19"
"FE:47:AD:D7:13:E2","C1","2417","cap3","-77","165","2023-11-11 15:28:29"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-78","165","2023-11-11 15:28:29"
"E6:4C:39:FC:36:8B","C2","2432","cap3","-74","165","2023-11-11 15:28:29"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-69","165","2023-11-11 15:28:36"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-61","165","2023-11-11 15:28:36"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-64","165","2023-11-11 15:28:36"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-69","165","2023-11-11 15:28:42"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-66","165","2023-11-11 15:28:42"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-56","165","2023-11-11 15:28:42"
"FE:47:AD:D7:13:E2","C1","2417","cap3","-78","165","2023-11-11 15:28:54"
"E6:4C:39:FC:36:8B","C2","2432","cap3","-79","165","2023-11-11 15:28:54"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-79","165","2023-11-11 15:28:54"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-64","165","2023-11-11 15:29:00"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-75","165","2023-11-11 15:29:00"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-56","165","2023-11-11 15:29:00"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-75","165","2023-11-11 15:29:03"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-64","165","2023-11-11 15:29:03"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-64","165","2023-11-11 15:29:03"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-82","165","2023-11-11 15:29:20"
"E6:4C:39:FC:36:8B","C2","2427","cap3","-82","165","2023-11-11 15:29:20"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-84","165","2023-11-11 15:29:20"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-65","165","2023-11-11 15:29:25"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-73","165","2023-11-11 15:29:25"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-53","165","2023-11-11 15:29:25"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-64","165","2023-11-11 15:29:27"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-66","165","2023-11-11 15:29:27"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-65","165","2023-11-11 15:29:27"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-63","165","2023-11-11 15:29:42"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-68","165","2023-11-11 15:29:42"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-59","165","2023-11-11 15:29:42"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-69","165","2023-11-11 15:29:44"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-65","165","2023-11-11 15:29:44"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-69","165","2023-11-11 15:29:44"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-84","165","2023-11-11 15:29:47"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-79","165","2023-11-11 15:29:47"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-83","165","2023-11-11 15:29:47"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-62","165","2023-11-11 15:29:59"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-57","165","2023-11-11 15:29:59"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-61","165","2023-11-11 15:29:59"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-63","165","2023-11-11 15:30:02"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-66","165","2023-11-11 15:30:02"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-69","165","2023-11-11 15:30:02"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-84","165","2023-11-11 15:30:12"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-81","165","2023-11-11 15:30:12"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-88","165","2023-11-11 15:30:12"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-63","165","2023-11-11 15:30:16"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-57","165","2023-11-11 15:30:16"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-63","165","2023-11-11 15:30:16"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-70","165","2023-11-11 15:30:19"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-64","165","2023-11-11 15:30:19"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-72","165","2023-11-11 15:30:19"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-62","165","2023-11-11 15:30:34"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-71","165","2023-11-11 15:30:34"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-58","165","2023-11-11 15:30:34"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-70","165","2023-11-11 15:30:36"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-69","165","2023-11-11 15:30:36"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-71","165","2023-11-11 15:30:36"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-86","165","2023-11-11 15:30:37"
"E6:4C:39:FC:36:8B","C2","2432","cap3","-78","165","2023-11-11 15:30:37"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-89","165","2023-11-11 15:30:37"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-59","165","2023-11-11 15:30:51"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-59","165","2023-11-11 15:30:51"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-59","165","2023-11-11 15:30:51"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-73","165","2023-11-11 15:30:53"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-64","165","2023-11-11 15:30:53"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-73","165","2023-11-11 15:30:53"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-89","165","2023-11-11 15:31:03"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-79","165","2023-11-11 15:31:03"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-85","165","2023-11-11 15:31:03"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-62","165","2023-11-11 15:31:07"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-72","165","2023-11-11 15:31:07"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-60","165","2023-11-11 15:31:07"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-76","165","2023-11-11 15:31:09"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-64","165","2023-11-11 15:31:09"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-63","165","2023-11-11 15:31:25"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-64","165","2023-11-11 15:31:25"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-60","165","2023-11-11 15:31:25"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-70","165","2023-11-11 15:31:27"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-68","165","2023-11-11 15:31:27"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-71","165","2023-11-11 15:31:27"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-88","165","2023-11-11 15:31:28"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-79","165","2023-11-11 15:31:28"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-86","165","2023-11-11 15:31:28"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-62","165","2023-11-11 15:31:43"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-74","165","2023-11-11 15:31:43"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-52","165","2023-11-11 15:31:43"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-69","165","2023-11-11 15:31:46"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-71","165","2023-11-11 15:31:46"
"FE:47:AD:D7:13:E2","C1","2417","cap3","-95","165","2023-11-11 15:31:54"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-82","165","2023-11-11 15:31:54"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-62","165","2023-11-11 15:31:59"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-56","165","2023-11-11 15:31:59"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-57","165","2023-11-11 15:31:59"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-66","165","2023-11-11 15:32:05"
"E6:4C:39:FC:36:8B","C2","2452","cap2","-74","165","2023-11-11 15:32:05"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-70","165","2023-11-11 15:32:05"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-64","165","2023-11-11 15:32:16"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-74","165","2023-11-11 15:32:16"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-54","165","2023-11-11 15:32:16"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-89","165","2023-11-11 15:32:21"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-81","165","2023-11-11 15:32:21"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-78","165","2023-11-11 15:32:21"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-75","165","2023-11-11 15:32:23"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-64","165","2023-11-11 15:32:23"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-71","165","2023-11-11 15:32:23"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-55","165","2023-11-11 15:32:35"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-61","165","2023-11-11 15:32:35"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-57","165","2023-11-11 15:32:35"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-67","165","2023-11-11 15:32:40"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-61","165","2023-11-11 15:32:40"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-63","165","2023-11-11 15:32:40"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-87","165","2023-11-11 15:32:47"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-81","165","2023-11-11 15:32:47"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-83","165","2023-11-11 15:32:47"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-61","165","2023-11-11 15:32:53"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-58","165","2023-11-11 15:32:53"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-55","165","2023-11-11 15:32:53"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-73","165","2023-11-11 15:32:58"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-68","165","2023-11-11 15:32:58"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-65","165","2023-11-11 15:32:58"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-62","165","2023-11-11 15:33:09"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-61","165","2023-11-11 15:33:09"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-56","165","2023-11-11 15:33:09"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-83","165","2023-11-11 15:33:12"
"E6:4C:39:FC:36:8B","C2","2427","cap3","-83","165","2023-11-11 15:33:12"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-81","165","2023-11-11 15:33:12"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-77","165","2023-11-11 15:33:23"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-59","165","2023-11-11 15:33:23"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-67","165","2023-11-11 15:33:23"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-69","166","2023-11-11 15:35:01"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-78","166","2023-11-11 15:35:01"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-72","166","2023-11-11 15:35:01"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-58","166","2023-11-11 15:35:07"
"E6:4C:39:FC:36:8B","C2","2447","cap1","-58","166","2023-11-11 15:35:07"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-55","166","2023-11-11 15:35:07"
"FE:47:AD:D7:13:E2","C1","2417","cap3","-73","166","2023-11-11 15:35:11"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-76","166","2023-11-11 15:35:11"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-93","166","2023-11-11 15:35:11"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-66","166","2023-11-11 15:35:26"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-72","166","2023-11-11 15:35:26"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-68","166","2023-11-11 15:35:26"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","166","2023-11-11 15:35:32"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-65","166","2023-11-11 15:35:32"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-53","166","2023-11-11 15:35:32"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-78","166","2023-11-11 15:35:36"
"E6:4C:39:FC:36:8B","C2","2432","cap3","-71","166","2023-11-11 15:35:36"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-78","166","2023-11-11 15:35:36"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-67","166","2023-11-11 15:35:52"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-81","166","2023-11-11 15:35:52"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-70","166","2023-11-11 15:35:52"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","166","2023-11-11 15:35:58"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-57","166","2023-11-11 15:35:58"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-55","166","2023-11-11 15:35:58"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-80","166","2023-11-11 15:36:02"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-75","166","2023-11-11 15:36:02"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-82","166","2023-11-11 15:36:02"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-67","166","2023-11-11 15:36:09"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-75","166","2023-11-11 15:36:09"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-75","166","2023-11-11 15:36:09"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-57","166","2023-11-11 15:36:15"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-67","166","2023-11-11 15:36:15"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-55","166","2023-11-11 15:36:15"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-68","166","2023-11-11 15:36:26"
"E6:4C:39:FC:36:8B","C2","2447","cap2","-72","166","2023-11-11 15:36:26"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-80","166","2023-11-11 15:36:26"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-81","166","2023-11-11 15:36:28"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-72","166","2023-11-11 15:36:28"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-75","166","2023-11-11 15:36:28"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-61","166","2023-11-11 15:36:40"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-73","166","2023-11-11 15:36:40"
"BE:7E:CC:35:1C:46","C11","2452","cap1","-56","166","2023-11-11 15:36:40"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-72","166","2023-11-11 15:36:51"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-71","166","2023-11-11 15:36:51"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-71","166","2023-11-11 15:36:51"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-78","166","2023-11-11 15:36:53"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-81","166","2023-11-11 15:36:53"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-76","166","2023-11-11 15:36:53"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-56","166","2023-11-11 15:37:05"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-52","166","2023-11-11 15:37:05"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-67","166","2023-11-11 15:37:05"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-71","166","2023-11-11 15:37:07"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-72","166","2023-11-11 15:37:07"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-69","166","2023-11-11 15:37:07"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-83","166","2023-11-11 15:37:17"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-76","166","2023-11-11 15:37:17"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-81","166","2023-11-11 15:37:17"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-61","166","2023-11-11 15:37:31"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-66","166","2023-11-11 15:37:31"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-58","166","2023-11-11 15:37:31"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-69","166","2023-11-11 15:37:33"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-78","166","2023-11-11 15:37:33"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-82","166","2023-11-11 15:37:33"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-78","166","2023-11-11 15:37:41"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-78","166","2023-11-11 15:37:41"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-82","166","2023-11-11 15:37:41"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-63","166","2023-11-11 15:37:55"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-56","166","2023-11-11 15:37:55"
"BE:7E:CC:35:1C:46","C11","2452","cap1","-59","166","2023-11-11 15:37:55"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-68","166","2023-11-11 15:37:57"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-69","166","2023-11-11 15:37:57"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-74","166","2023-11-11 15:37:57"
"FE:47:AD:D7:13:E2","C1","2417","cap3","-75","166","2023-11-11 15:38:06"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-74","166","2023-11-11 15:38:06"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-84","166","2023-11-11 15:38:06"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-66","166","2023-11-11 15:38:22"
"E6:4C:39:FC:36:8B","C2","2452","cap1","-70","166","2023-11-11 15:38:22"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-57","166","2023-11-11 15:38:22"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-69","166","2023-11-11 15:38:22"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-72","166","2023-11-11 15:38:22"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-70","166","2023-11-11 15:38:22"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-85","166","2023-11-11 15:38:31"
"E6:4C:39:FC:36:8B","C2","2447","cap3","-79","166","2023-11-11 15:38:31"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-79","166","2023-11-11 15:38:31"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-65","166","2023-11-11 15:38:48"
"E6:4C:39:FC:36:8B","C2","2437","cap1","-58","166","2023-11-11 15:38:48"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-58","166","2023-11-11 15:38:48"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-72","166","2023-11-11 15:38:48"
"E6:4C:39:FC:36:8B","C2","2442","cap2","-71","166","2023-11-11 15:38:48"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-68","166","2023-11-11 15:38:48"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-79","166","2023-11-11 15:38:56"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-80","166","2023-11-11 15:38:56"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-85","166","2023-11-11 15:38:56"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-61","166","2023-11-11 15:39:13"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-57","166","2023-11-11 15:39:13"
"BE:7E:CC:35:1C:46","C11","2457","cap1","-69","166","2023-11-11 15:39:13"
"FE:47:AD:D7:13:E2","C1","2422","cap3","-81","166","2023-11-11 15:39:21"
"E6:4C:39:FC:36:8B","C2","2442","cap3","-79","166","2023-11-11 15:39:21"
"BE:7E:CC:35:1C:46","C11","2457","cap3","-76","166","2023-11-11 15:39:21"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-74","166","2023-11-11 15:39:21"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-64","166","2023-11-11 15:39:41"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-63","166","2023-11-11 15:39:41"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-56","166","2023-11-11 15:39:41"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-76","166","2023-11-11 15:39:47"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-74","166","2023-11-11 15:39:47"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-68","166","2023-11-11 15:39:47"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-78","166","2023-11-11 15:39:47"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-80","166","2023-11-11 15:39:47"
"BE:7E:CC:35:1C:46","C11","2462","cap3","-79","166","2023-11-11 15:39:47"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-63","166","2023-11-11 15:40:06"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-56","166","2023-11-11 15:40:06"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-65","166","2023-11-11 15:40:06"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-66","171","2023-11-11 15:41:42"
"BE:7E:CC:35:1C:46","C11","2462","cap2","-80","171","2023-11-11 15:41:42"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-65","171","2023-11-11 15:41:42"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-68","171","2023-11-11 15:41:42"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-64","171","2023-11-11 15:41:42"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-90","171","2023-11-11 15:41:45"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-89","171","2023-11-11 15:41:45"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-60","171","2023-11-11 15:42:08"
"BE:7E:CC:35:1C:46","C11","2462","cap1","-61","171","2023-11-11 15:42:08"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-63","171","2023-11-11 15:42:08"
"E6:4C:39:FC:36:8B","C2","2437","cap2","-8","171","2023-11-11 15:42:08"
"BE:7E:CC:35:1C:46","C11","2457","cap2","-81","171","2023-11-11 15:42:08"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-81","171","2023-11-11 15:42:08"
"E6:4C:39:FC:36:8B","C2","2437","cap3","-88","171","2023-11-11 15:42:10"
"BE:7E:CC:35:1C:46","C11","2452","cap3","-88","171","2023-11-11 15:42:10"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-90","171","2023-11-11 15:42:10"
"BE:7E:CC:35:1C:46","C11","2452","cap2","-78","171","2023-11-11 15:42:34"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-81","171","2023-11-11 15:42:34"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-60","171","2023-11-11 15:42:34"
"E6:4C:39:FC:36:8B","C2","2442","cap1","-62","171","2023-11-11 15:42:34"
