floorid,roomid,channel,ssid,cap1,cap2,cap3
4,214,2462,Vivo Y21T,,-68,
4,214,2462,Xiaomi,,-65,
4,214,2462,Vivo Y21T,,-68,
4,214,2452,Vivo Y21T,,-58,
4,214,2462,Xiaomi,,-63,
4,214,2457,Vivo Y21T,,-54,
4,214,2462,Vivo Y21T,,-64,
4,214,2462,Vivo Y21T,,-64,
4,214,2462,Xiaomi,,-63,
4,214,2452,Xiaomi,,-59,
4,214,2462,Vivo Y21T,,-57,
4,214,2462,Xiaomi,,-52,
4,214,2462,Vivo Y21T,,-57,
4,214,2462,Xiaomi,,-52,
4,214,2462,Vivo Y21T,,-57,
4,214,2457,Xiaomi,,-63,
4,214,2452,Vivo Y21T,,-62,
4,214,2462,Xiaomi,,-56,
4,214,2462,Vivo Y21T,,-62,
4,214,2462,Xiaomi,,-56,
4,214,2462,Xiaomi,,-63,
4,214,2462,Xiaomi,,-63,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,,-54,
4,214,2462,Vivo Y21T,-84,,
4,214,2457,Xiaomi,-78,,
4,214,2457,Vivo Y21T,-80,,
4,214,2462,Xiaomi,-88,,
4,214,2457,Vivo Y21T,-80,,
4,214,2462,Xiaomi,-88,,
4,214,2457,Xiaomi,-78,,
4,214,2457,Vivo Y21T,-80,,
4,214,2462,Vivo Y21T,-80,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-80,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-80,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Xiaomi,-88,,
4,214,2462,Vivo Y21T,-80,,
4,214,2462,Vivo Y21T,-84,,
4,214,2462,Vivo Y21T,-84,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2457,Xiaomi,-78,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-91,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-91,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-91,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Xiaomi,,-52,
4,214,2457,Vivo Y21T,,-54,
4,214,2457,Xiaomi,,-61,
4,214,2457,Vivo Y21T,,-54,
4,214,2462,Xiaomi,,-57,
4,214,2447,Vivo Y21T,,-72,
4,214,2462,Xiaomi,,-57,
4,214,2457,Xiaomi,,-61,
4,214,2462,Vivo Y21T,,-60,
4,214,2462,Vivo Y21T,,-60,
4,214,2452,Xiaomi,,-60,
4,214,2462,Vivo Y21T,,-66,
4,214,2452,Xiaomi,,-60,
4,214,2462,Vivo Y21T,,-66,
4,214,2452,Xiaomi,,-60,
4,214,2462,Xiaomi,,-57,
4,214,2462,Vivo Y21T,,-63,
4,214,2457,Vivo Y21T,,-54,
4,214,2457,Vivo Y21T,,-54,
4,214,2462,Vivo Y21T,,-63,
4,214,2462,Xiaomi,,-70,
4,214,2462,Vivo Y21T,,-60,
4,214,2462,Xiaomi,,-70,
4,214,2462,Vivo Y21T,,-60,
4,214,2462,Xiaomi,,-70,
4,214,2457,Xiaomi,,-61,
4,214,2462,Vivo Y21T,,-60,
4,214,2462,Vivo Y21T,,-60,
4,214,2462,Xiaomi,,-61,
4,214,2462,Vivo Y21T,,-60,
4,214,2462,Xiaomi,,-61,
4,214,2462,Vivo Y21T,,-60,
4,214,2457,Xiaomi,,-61,
4,214,2462,Xiaomi,,-61,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-84,,
4,214,2457,Vivo Y21T,,-56,
4,214,2462,Xiaomi,-84,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-84,,
4,214,2462,Xiaomi,-83,,
4,214,2457,Vivo Y21T,-85,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-86,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-86,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Xiaomi,-84,,
4,214,2457,Vivo Y21T,-85,,
4,214,2457,Vivo Y21T,-85,,
4,214,2457,Vivo Y21T,-85,,
4,214,2457,Vivo Y21T,,-53,
4,214,2462,Vivo Y21T,,-63,
4,214,2462,Xiaomi,,-52,
4,214,2457,Vivo Y21T,-85,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-83,,
4,214,2462,Xiaomi,-83,,
4,214,2457,Vivo Y21T,-85,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-83,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-83,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-83,,
4,214,2462,Xiaomi,-83,,
4,214,2457,Xiaomi,-83,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Vivo Y21T,-90,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Xiaomi,-82,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Xiaomi,-86,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-86,,
4,214,2457,Vivo Y21T,-85,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Xiaomi,-86,,
4,214,2462,Vivo Y21T,-83,,
4,214,2462,Vivo Y21T,,-66,
4,214,2462,Xiaomi,,-59,
5,214,2447,Xiaomi,,-71,
5,214,2462,Xiaomi,,-60,
5,214,2462,Xiaomi,-83,,
5,214,2462,Vivo Y21T,-83,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2462,Vivo Y21T,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2462,Xiaomi,-83,,
5,214,2462,Vivo Y21T,-83,,
5,214,2462,Xiaomi,-83,,
5,214,2447,Xiaomi,,-73,
5,214,2462,Vivo Y21T,,-61,
5,214,2457,Xiaomi,,-58,
5,214,2462,Vivo Y21T,,-61,
5,214,2457,Xiaomi,,-58,
5,214,2462,Vivo Y21T,,-61,
5,214,2457,Xiaomi,,-58,
5,214,2447,Xiaomi,,-72,
5,214,2462,Vivo Y21T,-89,,
5,214,2462,Xiaomi,-91,,
5,214,2462,Vivo Y21T,-89,,
5,214,2462,Xiaomi,-91,,
5,214,2462,Vivo Y21T,-89,,
5,214,2462,Xiaomi,-91,,
5,214,2462,Vivo Y21T,-89,,
5,214,2462,Xiaomi,-91,,
5,214,2457,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-91,,
5,214,2457,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-91,,
5,214,2457,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Vivo Y21T,-84,,
5,214,2457,Xiaomi,-76,,
5,214,2462,Vivo Y21T,-84,,
5,214,2457,Xiaomi,-76,,
5,214,2462,Vivo Y21T,-84,,
5,214,2457,Xiaomi,-76,,
5,214,2452,Vivo Y21T,-80,,
5,214,2457,Xiaomi,-76,,
5,214,2452,Vivo Y21T,-80,,
5,214,2457,Xiaomi,-76,,
5,214,2452,Vivo Y21T,-80,,
5,214,2457,Xiaomi,-76,,
5,214,2452,Vivo Y21T,-80,,
5,214,2457,Vivo Y21T,-77,,
5,214,2457,Vivo Y21T,-77,,
5,214,2462,Vivo Y21T,,-56,
5,214,2457,Vivo Y21T,-77,,
5,214,2452,Vivo Y21T,-80,,
5,214,2462,Vivo Y21T,-78,,
5,214,2462,Vivo Y21T,-78,,
5,214,2462,Vivo Y21T,-78,,
5,214,2457,Xiaomi,-76,,
5,214,2452,Vivo Y21T,,-61,
5,214,2457,Vivo Y21T,-73,,
5,214,2457,Vivo Y21T,-73,,
5,214,2462,Xiaomi,-83,,
5,214,2462,Xiaomi,-83,,
5,214,2457,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2457,Vivo Y21T,-80,,
5,214,2462,Xiaomi,-83,,
5,214,2462,Vivo Y21T,-84,,
5,214,2462,Xiaomi,-83,,
5,214,2462,Vivo Y21T,-84,,
5,214,2462,Vivo Y21T,-84,,
5,214,2452,Xiaomi,-84,,
5,214,2457,Vivo Y21T,-73,,
5,214,2452,Xiaomi,-84,,
5,214,2457,Vivo Y21T,-73,,
5,214,2452,Xiaomi,-84,,
5,214,2457,Vivo Y21T,-73,,
5,214,2452,Xiaomi,-84,,
5,214,2457,Vivo Y21T,-73,,
5,214,2457,Xiaomi,-76,,
5,214,2457,Vivo Y21T,-73,,
5,214,2457,Xiaomi,-76,,
5,214,2457,Xiaomi,-76,,
5,214,2447,Xiaomi,,-73,
5,214,2462,Xiaomi,-91,,
5,214,2447,Xiaomi,,-73,
5,214,2462,Vivo Y21T,,-49,
5,214,2457,Xiaomi,,-54,
5,214,2462,Vivo Y21T,,-49,
5,214,2457,Xiaomi,,-54,
5,214,2462,Vivo Y21T,,-49,
5,214,2457,Xiaomi,,-54,
5,214,2447,Vivo Y21T,,-67,
5,214,2462,Vivo Y21T,,-56,
5,214,2452,Xiaomi,,-61,
5,214,2462,Vivo Y21T,,-48,
5,214,2452,Xiaomi,,-61,
5,214,2462,Vivo Y21T,,-49,
5,214,2452,Xiaomi,,-61,
5,214,2462,Vivo Y21T,,-49,
5,214,2462,Xiaomi,,-55,
5,214,2462,Vivo Y21T,,-49,
5,214,2462,Xiaomi,,-55,
5,214,2462,Vivo Y21T,,-49,
5,214,2462,Xiaomi,,-55,
5,214,2457,Vivo Y21T,,-51,
5,214,2462,Xiaomi,,-57,
5,214,2457,Vivo Y21T,,-51,
5,214,2462,Xiaomi,,-57,
5,214,2457,Vivo Y21T,,-51,
5,214,2462,Xiaomi,,-57,
5,214,2452,Xiaomi,,-60,
5,214,2462,Vivo Y21T,,-53,
5,214,2457,Vivo Y21T,,-59,
5,214,2462,Vivo Y21T,,-58,
5,214,2462,Vivo Y21T,,-56,
5,214,2462,Xiaomi,,-60,
5,214,2457,Vivo Y21T,,-56,
5,214,2457,Xiaomi,,-62,
5,214,2457,Vivo Y21T,,-57,
5,214,2462,Xiaomi,,-61,
5,214,2457,Vivo Y21T,,-57,
5,214,2462,Xiaomi,,-61,
5,214,2457,Vivo Y21T,,-57,
5,214,2462,Xiaomi,,-61,
5,214,2447,Vivo Y21T,,-72,
5,214,2462,Xiaomi,,-59,
5,214,2457,Vivo Y21T,,-55,
5,214,2462,Xiaomi,,-59,
5,214,2457,Vivo Y21T,,-55,
5,214,2462,Xiaomi,,-59,
5,214,2462,Vivo Y21T,,-55,
5,214,2447,Xiaomi,,-70,
5,214,2462,Vivo Y21T,,-55,
5,214,2462,Xiaomi,,-59,
5,214,2462,Vivo Y21T,,-55,
5,214,2462,Xiaomi,,-59,
5,214,2447,Vivo Y21T,,-69,
5,214,2462,Vivo Y21T,,-58,
5,214,2462,Xiaomi,,-60,
5,214,2462,Xiaomi,,-60,
5,214,2447,Xiaomi,,-74,
5,214,2462,Vivo Y21T,,-48,
5,214,2462,Xiaomi,,-57,
5,214,2462,Xiaomi,,-57,
5,214,2457,Vivo Y21T,,-59,
5,214,2457,Xiaomi,,-56,
5,214,2462,Vivo Y21T,,-51,
5,214,2462,Xiaomi,,-53,
5,214,2462,Vivo Y21T,,-51,
5,214,2462,Xiaomi,,-53,
5,214,2462,Vivo Y21T,,-54,
5,214,2462,Vivo Y21T,,-53,
5,214,2462,Vivo Y21T,,-56,
5,214,2447,Xiaomi,,-71,
5,214,2462,Vivo Y21T,,-56,
5,214,2447,Xiaomi,,-73,
5,214,2462,Vivo Y21T,,-56,
5,214,2447,Xiaomi,,-73,
5,214,2462,Vivo Y21T,,-56,
5,214,2462,Xiaomi,,-53,
5,214,2462,Xiaomi,,-57,
5,214,2462,Vivo Y21T,,-51,
5,214,2457,Vivo Y21T,,-55,
5,214,2462,Vivo Y21T,,-54,
5,214,2447,Vivo Y21T,,-69,
5,214,2452,Xiaomi,,-61,
5,214,2457,Xiaomi,,-60,
5,214,2457,Vivo Y21T,,-55,
5,214,2457,Xiaomi,,-60,
5,214,2457,Vivo Y21T,,-55,
5,214,2462,Xiaomi,,-57,
5,214,2457,Xiaomi,,-60,
5,214,2462,Xiaomi,,-63,
5,214,2462,Vivo Y21T,,-54,
5,214,2462,Xiaomi,,-63,
5,214,2462,Vivo Y21T,,-54,
5,214,2462,Xiaomi,,-63,
5,214,2462,Vivo Y21T,,-54,
5,214,2462,Xiaomi,,-57,
5,214,2462,Vivo Y21T,,-54,
5,214,2462,Vivo Y21T,,-53,
6,214,2462,Vivo Y21T,,-60,
6,214,2457,Xiaomi,-72,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-72,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-72,,
6,214,2457,Xiaomi,-72,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-77,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-77,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Xiaomi,-75,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-72,,
6,214,2462,Xiaomi,-75,,
6,214,2462,Xiaomi,-75,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-72,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-76,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-72,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-77,,
6,214,2457,Xiaomi,,-57,
6,214,2462,Vivo Y21T,,-61,
6,214,2457,Xiaomi,,-57,
6,214,2462,Vivo Y21T,,-61,
6,214,2462,Xiaomi,,-52,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Xiaomi,,-52,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Xiaomi,,-52,
6,214,2462,Vivo Y21T,,-62,
6,214,2457,Xiaomi,,-58,
6,214,2457,Xiaomi,-76,,
6,214,2457,Vivo Y21T,,-66,
6,214,2462,Vivo Y21T,,-60,
6,214,2462,Xiaomi,,-51,
6,214,2462,Vivo Y21T,,-60,
6,214,2462,Xiaomi,,-51,
6,214,2462,Xiaomi,-68,,
6,214,2462,Xiaomi,-73,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Xiaomi,-73,,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Xiaomi,-73,,
6,214,2462,Vivo Y21T,-84,,
6,214,2457,Xiaomi,-76,,
6,214,2447,Xiaomi,,-66,
6,214,2462,Vivo Y21T,-84,,
6,214,2462,Vivo Y21T,-88,,
6,214,2462,Vivo Y21T,-75,,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Xiaomi,,-45,
6,214,2462,Vivo Y21T,,-64,
6,214,2462,Xiaomi,,-53,
6,214,2462,Vivo Y21T,,-64,
6,214,2462,Xiaomi,,-53,
6,214,2462,Xiaomi,,-45,
6,214,2462,Vivo Y21T,,-64,
6,214,2462,Vivo Y21T,,-64,
6,214,2462,Vivo Y21T,,-61,
6,214,2457,Xiaomi,,-49,
6,214,2462,Vivo Y21T,,-61,
6,214,2457,Xiaomi,,-49,
6,214,2462,Vivo Y21T,,-61,
6,214,2462,Xiaomi,,-53,
6,214,2457,Xiaomi,,-49,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Vivo Y21T,,-71,
6,214,2457,Xiaomi,,-56,
6,214,2462,Vivo Y21T,,-71,
6,214,2457,Xiaomi,,-56,
6,214,2462,Vivo Y21T,,-71,
6,214,2457,Xiaomi,,-56,
6,214,2462,Xiaomi,,-45,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,,-58,
6,214,2457,Xiaomi,,-49,
6,214,2462,Vivo Y21T,,-58,
6,214,2457,Xiaomi,,-49,
6,214,2452,Vivo Y21T,,-62,
6,214,2457,Xiaomi,,-49,
6,214,2457,Xiaomi,,-49,
6,214,2462,Vivo Y21T,,-64,
6,214,2457,Xiaomi,,-53,
6,214,2462,Vivo Y21T,,-64,
6,214,2457,Vivo Y21T,,-56,
6,214,2457,Xiaomi,,-55,
6,214,2452,Vivo Y21T,,-74,
6,214,2452,Xiaomi,,-64,
6,214,2462,Vivo Y21T,,-71,
6,214,2462,Xiaomi,,-59,
6,214,2457,Vivo Y21T,,-56,
6,214,2462,Vivo Y21T,,-71,
6,214,2462,Vivo Y21T,,-71,
6,214,2462,Xiaomi,,-59,
6,214,2462,Vivo Y21T,,-64,
6,214,2462,Xiaomi,,-53,
6,214,2462,Vivo Y21T,,-64,
6,214,2462,Xiaomi,,-53,
6,214,2462,Xiaomi,,-59,
6,214,2457,Xiaomi,,-55,
6,214,2457,Vivo Y21T,,-56,
6,214,2462,Xiaomi,,-51,
6,214,2457,Xiaomi,,-53,
6,214,2462,Vivo Y21T,,-64,
6,214,2457,Xiaomi,,-53,
6,214,2457,Vivo Y21T,,-69,
6,214,2457,Xiaomi,,-56,
6,214,2462,Vivo Y21T,,-61,
6,214,2457,Xiaomi,,-56,
6,214,2462,Vivo Y21T,,-61,
6,214,2457,Xiaomi,,-56,
6,214,2457,Xiaomi,,-56,
6,214,2462,Vivo Y21T,,-58,
6,214,2462,Xiaomi,,-51,
6,214,2462,Vivo Y21T,,-58,
6,214,2462,Xiaomi,,-51,
6,214,2462,Vivo Y21T,,-58,
6,214,2462,Xiaomi,,-55,
6,214,2457,Vivo Y21T,,-57,
6,214,2462,Vivo Y21T,,-58,
6,214,2457,Vivo Y21T,,-57,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,-92,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,-92,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,-92,,
6,214,2462,Vivo Y21T,-92,,
6,214,2462,Xiaomi,-83,,
6,214,2462,Vivo Y21T,-92,,
6,214,2462,Xiaomi,-83,,
6,214,2462,Vivo Y21T,-92,,
6,214,2462,Xiaomi,-86,,
6,214,2462,Xiaomi,,-55,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,-75,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,-75,,
6,214,2462,Xiaomi,-78,,
6,214,2462,Vivo Y21T,-75,,
6,214,2462,Xiaomi,-78,,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2457,Vivo Y21T,-89,,
6,214,2462,Xiaomi,-78,,
6,214,2457,Vivo Y21T,-79,,
6,214,2462,Xiaomi,-86,,
6,214,2462,Xiaomi,-83,,
6,214,2462,Xiaomi,-86,,
6,214,2462,Xiaomi,-82,,
6,214,2452,Vivo Y21T,-81,,
6,214,2452,Vivo Y21T,-81,,
6,214,2462,Vivo Y21T,,-61,
6,214,2447,Xiaomi,,-66,
6,214,2462,Vivo Y21T,,-62,
6,214,2452,Vivo Y21T,-81,,
6,214,2457,Vivo Y21T,-79,,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Xiaomi,,-52,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Xiaomi,,-52,
6,214,2457,Vivo Y21T,,-57,
6,214,2462,Xiaomi,,-55,
6,214,2462,Xiaomi,,-52,
6,214,2462,Xiaomi,-82,,
6,214,2462,Vivo Y21T,,-62,
6,214,2462,Xiaomi,-82,,
6,214,2452,Vivo Y21T,-81,,
6,214,2457,Vivo Y21T,-79,,
6,214,2457,Vivo Y21T,-79,,
6,214,2462,Xiaomi,-81,,
6,214,2462,Vivo Y21T,-88,,
6,214,2462,Xiaomi,-81,,
6,214,2462,Vivo Y21T,-88,,
6,214,2462,Xiaomi,-81,,
6,214,2462,Xiaomi,,-52,
6,214,2462,Vivo Y21T,-81,,
6,214,2462,Xiaomi,-74,,
6,214,2462,Vivo Y21T,-81,,
6,214,2462,Xiaomi,-74,,
6,214,2462,Vivo Y21T,-81,,
6,214,2457,Xiaomi,-71,,
6,214,2462,Vivo Y21T,-81,,
6,214,2462,Xiaomi,-74,,
7,214,2457,Xiaomi,,-50,
7,214,2457,Vivo Y21T,,-51,
7,214,2462,Xiaomi,,-54,
7,214,2457,Vivo Y21T,,-51,
7,214,2462,Xiaomi,,-54,
7,214,2457,Vivo Y21T,,-51,
7,214,2462,Xiaomi,,-54,
7,214,2462,Xiaomi,,-51,
7,214,2457,Xiaomi,,-53,
7,214,2447,Vivo Y21T,,-65,
7,214,2462,Vivo Y21T,,-51,
7,214,2462,Xiaomi,,-51,
7,214,2462,Vivo Y21T,,-51,
7,214,2462,Xiaomi,,-51,
7,214,2462,Xiaomi,,-45,
7,214,2457,Vivo Y21T,,-51,
7,214,2447,Vivo Y21T,,-70,
7,214,2462,Xiaomi,-80,,
7,214,2462,Vivo Y21T,,-45,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-82,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-82,,
7,214,2462,Xiaomi,-90,,
7,214,2452,Vivo Y21T,-77,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-82,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-82,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-82,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-82,,
7,214,2457,Vivo Y21T,-80,,
7,214,2457,Vivo Y21T,-80,,
7,214,2462,Xiaomi,-90,,
7,214,2457,Vivo Y21T,-80,,
7,214,2462,Xiaomi,-90,,
7,214,2457,Vivo Y21T,-80,,
7,214,2457,Xiaomi,-80,,
7,214,2462,Vivo Y21T,-86,,
7,214,2462,Xiaomi,-83,,
7,214,2462,Vivo Y21T,-86,,
7,214,2462,Xiaomi,-83,,
7,214,2462,Vivo Y21T,-86,,
7,214,2462,Xiaomi,-83,,
7,214,2462,Vivo Y21T,-79,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-84,,
7,214,2462,Xiaomi,-90,,
7,214,2457,Vivo Y21T,-78,,
7,214,2457,Vivo Y21T,-78,,
7,214,2462,Xiaomi,-77,,
7,214,2457,Vivo Y21T,-78,,
7,214,2462,Xiaomi,-77,,
7,214,2457,Vivo Y21T,-78,,
7,214,2457,Xiaomi,-88,,
7,214,2462,Vivo Y21T,-79,,
7,214,2457,Xiaomi,-88,,
7,214,2462,Vivo Y21T,-79,,
7,214,2457,Xiaomi,-88,,
7,214,2462,Vivo Y21T,-79,,
7,214,2457,Xiaomi,-88,,
7,214,2462,Vivo Y21T,-78,,
7,214,2462,Xiaomi,,-44,
7,214,2462,Xiaomi,-75,,
7,214,2462,Vivo Y21T,-78,,
7,214,2462,Xiaomi,-75,,
7,214,2462,Vivo Y21T,-80,,
7,214,2462,Xiaomi,-83,,
7,214,2462,Vivo Y21T,-80,,
7,214,2462,Xiaomi,-83,,
7,214,2462,Vivo Y21T,-80,,
7,214,2462,Xiaomi,-83,,
7,214,2457,Vivo Y21T,-78,,
7,214,2457,Xiaomi,-84,,
7,214,2462,Vivo Y21T,-84,,
7,214,2462,Xiaomi,-90,,
7,214,2462,Vivo Y21T,-84,,
7,214,2462,Xiaomi,-86,,
7,214,2462,Xiaomi,-80,,
7,214,2462,Vivo Y21T,-79,,
7,214,2462,Vivo Y21T,-79,,
7,214,2462,Vivo Y21T,,-52,
7,214,2462,Xiaomi,,-54,
7,214,2457,Vivo Y21T,,-58,
7,214,2457,Xiaomi,,-52,
7,214,2462,Vivo Y21T,,-61,
7,214,2457,Xiaomi,,-60,
7,214,2462,Vivo Y21T,,-61,
7,214,2457,Xiaomi,,-60,
7,214,2462,Vivo Y21T,,-61,
7,214,2457,Xiaomi,,-60,
7,214,2447,Vivo Y21T,,-65,
7,214,2462,Xiaomi,,-54,
7,214,2462,Vivo Y21T,,-60,
7,214,2462,Xiaomi,,-54,
7,214,2462,Xiaomi,,-54,
7,214,2462,Xiaomi,,-54,
7,214,2462,Vivo Y21T,,-60,
7,214,2462,Xiaomi,,-54,
7,214,2462,Vivo Y21T,,-60,
7,214,2462,Xiaomi,,-54,
7,214,2462,Vivo Y21T,,-46,
7,214,2462,Xiaomi,,-44,
7,214,2462,Vivo Y21T,,-46,
7,214,2462,Xiaomi,,-44,
7,214,2462,Vivo Y21T,,-46,
7,214,2462,Xiaomi,,-44,
7,214,2462,Vivo Y21T,,-46,
7,214,2462,Xiaomi,,-44,
7,214,2462,Vivo Y21T,,-60,
7,214,2462,Vivo Y21T,,-52,
7,214,2452,Xiaomi,,-61,
7,214,2462,Vivo Y21T,,-52,
7,214,2462,Xiaomi,-86,,
7,214,2462,Vivo Y21T,-79,,
7,214,2457,Xiaomi,-76,,
7,214,2462,Vivo Y21T,-79,,
7,214,2462,Xiaomi,-76,,
7,214,2462,Vivo Y21T,-79,,
7,214,2462,Xiaomi,-76,,
7,214,2462,Vivo Y21T,-79,,
7,214,2462,Xiaomi,-76,,
7,214,2462,Vivo Y21T,,-53,
7,214,2462,Xiaomi,,-45,
7,214,2462,Vivo Y21T,,-53,
7,214,2462,Xiaomi,,-45,
