"mac_address","ssid","channel","source","signal_strength","floorid","timestamp","roomid"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap1","-60","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-69","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-73","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap1","-60","101","2023-12-20 11:31:40","213"
