mac_address,ssid,channel,source,signal_strength,floorid,latitude,longitude,timestamp
FE:47:AD:D7:13:E2,C1,2432,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap2,-78,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap2,-65,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap2,-78,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap2,-65,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2427,cap2,-77,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2432,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2447,cap1,-49,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap2,-74,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2447,cap1,-49,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap2,-74,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap1,-55,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap2,-74,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2427,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap1,-47,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap2,-73,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap2,-65,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap1,-47,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap2,-73,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap1,-47,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap2,-73,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2432,cap3,-77,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2432,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2437,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap1,-52,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2437,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap1,-51,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap1,-51,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2432,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
FE:47:AD:D7:13:E2,C1,2447,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:42
DA:71:6E:D0:03:D4,C2,2442,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-50,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-61,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2427,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-75,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2427,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-50,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-61,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-50,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-61,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-63,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap1,-55,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
1:6E:D0:03:D4,C2,2437,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2427,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-49,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-77,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-63,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-49,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-63,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-49,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2427,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-63,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-65,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-63,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap2,-74,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-65,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-63,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap2,-74,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-65,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-63,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap2,-74,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-59,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap1,-59,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-75,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2452,cap1,-66,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-79,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2452,cap1,-66,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2452,cap1,-66,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2422,cap1,-73,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-61,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2427,cap3,-85,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2427,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-67,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2427,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-73,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-73,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-68,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-73,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-88,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-75,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap2,-79,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-65,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-88,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-75,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-91,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-75,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-71,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap2,-91,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-65,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-88,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-75,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap2,-59,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap1,-58,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-81,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-74,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-62,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-62,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-77,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-77,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap1,-53,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-62,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap1,-56,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap3,-82,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-77,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-72,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2437,cap2,-64,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-72,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-66,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-72,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-66,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap2,-72,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap2,-62,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-66,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-65,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap1,-59,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap1,-54,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap1,-55,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-66,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-65,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap3,-78,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap3,-80,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2447,cap1,-57,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2432,cap2,-68,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2432,cap3,-74,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2447,cap2,-65,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2437,cap3,-83,178,7.065821785,125.5964248,28/11/2023 9:43
FE:47:AD:D7:13:E2,C1,2442,cap3,-76,178,7.065821785,125.5964248,28/11/2023 9:43
DA:71:6E:D0:03:D4,C2,2442,cap2,-69,178,7.065821785,125.5964248,28/11/2023 9:43
